epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1590568016547,2020-05-27T10:26:56.547,0.000,-0.842,-0.072,0.543
1590568016552,2020-05-27T10:26:56.552,0.005,-0.851,-0.071,0.542
1590568016557,2020-05-27T10:26:56.557,0.010,-0.853,-0.074,0.537
1590568016562,2020-05-27T10:26:56.562,0.015,-0.853,-0.080,0.536
1590568016567,2020-05-27T10:26:56.567,0.020,-0.859,-0.086,0.536
1590568016572,2020-05-27T10:26:56.572,0.025,-0.864,-0.091,0.533
1590568016577,2020-05-27T10:26:56.577,0.030,-0.860,-0.093,0.526
1590568016582,2020-05-27T10:26:56.582,0.035,-0.856,-0.093,0.526
1590568016587,2020-05-27T10:26:56.587,0.040,-0.857,-0.100,0.527
1590568016592,2020-05-27T10:26:56.592,0.045,-0.855,-0.103,0.528
1590568016597,2020-05-27T10:26:56.597,0.050,-0.851,-0.104,0.530
1590568016602,2020-05-27T10:26:56.602,0.055,-0.854,-0.098,0.530
1590568016607,2020-05-27T10:26:56.607,0.060,-0.858,-0.090,0.531
1590568016612,2020-05-27T10:26:56.612,0.065,-0.861,-0.083,0.534
1590568016617,2020-05-27T10:26:56.617,0.070,-0.865,-0.078,0.538
1590568016622,2020-05-27T10:26:56.622,0.075,-0.862,-0.077,0.542
1590568016627,2020-05-27T10:26:56.627,0.080,-0.858,-0.077,0.546
1590568016632,2020-05-27T10:26:56.632,0.085,-0.858,-0.082,0.549
1590568016637,2020-05-27T10:26:56.637,0.090,-0.862,-0.084,0.548
1590568016642,2020-05-27T10:26:56.642,0.095,-0.867,-0.083,0.547
1590568016647,2020-05-27T10:26:56.647,0.100,-0.867,-0.084,0.547
1590568016652,2020-05-27T10:26:56.652,0.105,-0.864,-0.086,0.548
1590568016657,2020-05-27T10:26:56.657,0.110,-0.868,-0.083,0.544
1590568016662,2020-05-27T10:26:56.662,0.115,-0.867,-0.082,0.543
1590568016667,2020-05-27T10:26:56.667,0.120,-0.859,-0.075,0.541
1590568016672,2020-05-27T10:26:56.672,0.125,-0.861,-0.073,0.541
1590568016677,2020-05-27T10:26:56.677,0.130,-0.859,-0.072,0.543
1590568016682,2020-05-27T10:26:56.682,0.135,-0.860,-0.076,0.543
1590568016687,2020-05-27T10:26:56.687,0.140,-0.857,-0.072,0.545
1590568016692,2020-05-27T10:26:56.692,0.145,-0.860,-0.075,0.550
1590568016697,2020-05-27T10:26:56.697,0.150,-0.861,-0.076,0.548
1590568016702,2020-05-27T10:26:56.702,0.155,-0.864,-0.076,0.548
1590568016707,2020-05-27T10:26:56.707,0.160,-0.870,-0.079,0.545
1590568016712,2020-05-27T10:26:56.712,0.165,-0.869,-0.082,0.542
1590568016717,2020-05-27T10:26:56.717,0.170,-0.865,-0.077,0.536
1590568016722,2020-05-27T10:26:56.722,0.175,-0.861,-0.075,0.533
1590568016727,2020-05-27T10:26:56.727,0.180,-0.855,-0.079,0.527
1590568016732,2020-05-27T10:26:56.732,0.185,-0.857,-0.086,0.527
1590568016737,2020-05-27T10:26:56.737,0.190,-0.856,-0.089,0.525
1590568016742,2020-05-27T10:26:56.742,0.195,-0.849,-0.090,0.526
1590568016747,2020-05-27T10:26:56.747,0.200,-0.846,-0.091,0.528
1590568016752,2020-05-27T10:26:56.752,0.205,-0.846,-0.097,0.532
1590568016757,2020-05-27T10:26:56.757,0.210,-0.845,-0.092,0.536
1590568016762,2020-05-27T10:26:56.762,0.215,-0.846,-0.094,0.535
1590568016767,2020-05-27T10:26:56.767,0.220,-0.852,-0.096,0.537
1590568016772,2020-05-27T10:26:56.772,0.225,-0.853,-0.100,0.535
1590568016777,2020-05-27T10:26:56.777,0.230,-0.855,-0.098,0.535
1590568016782,2020-05-27T10:26:56.782,0.235,-0.857,-0.100,0.531
1590568016787,2020-05-27T10:26:56.787,0.240,-0.859,-0.107,0.526
1590568016792,2020-05-27T10:26:56.792,0.245,-0.865,-0.109,0.523
1590568016797,2020-05-27T10:26:56.797,0.250,-0.865,-0.112,0.524
1590568016802,2020-05-27T10:26:56.802,0.255,-0.864,-0.119,0.521
1590568016807,2020-05-27T10:26:56.807,0.260,-0.861,-0.123,0.525
1590568016812,2020-05-27T10:26:56.812,0.265,-0.863,-0.131,0.525
1590568016817,2020-05-27T10:26:56.817,0.270,-0.867,-0.136,0.528
1590568016822,2020-05-27T10:26:56.822,0.275,-0.871,-0.144,0.525
1590568016827,2020-05-27T10:26:56.827,0.280,-0.874,-0.147,0.521
1590568016832,2020-05-27T10:26:56.832,0.285,-0.872,-0.148,0.523
1590568016837,2020-05-27T10:26:56.837,0.290,-0.871,-0.143,0.524
1590568016842,2020-05-27T10:26:56.842,0.295,-0.866,-0.137,0.530
1590568016847,2020-05-27T10:26:56.847,0.300,-0.863,-0.134,0.530
1590568016852,2020-05-27T10:26:56.852,0.305,-0.861,-0.127,0.535
1590568016857,2020-05-27T10:26:56.857,0.310,-0.860,-0.122,0.531
1590568016862,2020-05-27T10:26:56.862,0.315,-0.858,-0.116,0.534
1590568016867,2020-05-27T10:26:56.867,0.320,-0.859,-0.109,0.529
1590568016872,2020-05-27T10:26:56.872,0.325,-0.866,-0.105,0.528
1590568016877,2020-05-27T10:26:56.877,0.330,-0.873,-0.114,0.536
1590568016882,2020-05-27T10:26:56.882,0.335,-0.870,-0.126,0.535
1590568016887,2020-05-27T10:26:56.887,0.340,-0.865,-0.131,0.525
1590568016892,2020-05-27T10:26:56.892,0.345,-0.867,-0.129,0.521
1590568016897,2020-05-27T10:26:56.897,0.350,-0.866,-0.126,0.518
1590568016902,2020-05-27T10:26:56.902,0.355,-0.874,-0.126,0.509
1590568016907,2020-05-27T10:26:56.907,0.360,-0.880,-0.131,0.500
1590568016912,2020-05-27T10:26:56.912,0.365,-0.880,-0.141,0.496
1590568016917,2020-05-27T10:26:56.917,0.370,-0.877,-0.143,0.497
1590568016922,2020-05-27T10:26:56.922,0.375,-0.871,-0.146,0.495
1590568016927,2020-05-27T10:26:56.927,0.380,-0.867,-0.143,0.500
1590568016932,2020-05-27T10:26:56.932,0.385,-0.871,-0.139,0.501
1590568016937,2020-05-27T10:26:56.937,0.390,-0.869,-0.127,0.506
1590568016942,2020-05-27T10:26:56.942,0.395,-0.869,-0.121,0.508
1590568016947,2020-05-27T10:26:56.947,0.400,-0.874,-0.113,0.507
1590568016952,2020-05-27T10:26:56.952,0.405,-0.878,-0.100,0.511
1590568016957,2020-05-27T10:26:56.957,0.410,-0.880,-0.090,0.505
1590568016962,2020-05-27T10:26:56.962,0.415,-0.883,-0.085,0.504
1590568016967,2020-05-27T10:26:56.967,0.420,-0.887,-0.078,0.508
1590568016972,2020-05-27T10:26:56.972,0.425,-0.886,-0.073,0.507
1590568016977,2020-05-27T10:26:56.977,0.430,-0.877,-0.073,0.505
1590568016982,2020-05-27T10:26:56.982,0.435,-0.871,-0.076,0.500
1590568016987,2020-05-27T10:26:56.987,0.440,-0.864,-0.079,0.503
1590568016992,2020-05-27T10:26:56.992,0.445,-0.862,-0.079,0.507
1590568016997,2020-05-27T10:26:56.997,0.450,-0.861,-0.075,0.507
1590568017002,2020-05-27T10:26:57.002,0.455,-0.860,-0.073,0.500
1590568017007,2020-05-27T10:26:57.007,0.460,-0.861,-0.066,0.499
1590568017012,2020-05-27T10:26:57.012,0.465,-0.863,-0.066,0.496
1590568017017,2020-05-27T10:26:57.017,0.470,-0.871,-0.065,0.495
1590568017022,2020-05-27T10:26:57.022,0.475,-0.878,-0.063,0.494
1590568017027,2020-05-27T10:26:57.027,0.480,-0.883,-0.066,0.491
1590568017032,2020-05-27T10:26:57.032,0.485,-0.890,-0.072,0.490
1590568017037,2020-05-27T10:26:57.037,0.490,-0.890,-0.075,0.493
1590568017042,2020-05-27T10:26:57.042,0.495,-0.891,-0.082,0.493
1590568017047,2020-05-27T10:26:57.047,0.500,-0.893,-0.081,0.491
1590568017052,2020-05-27T10:26:57.052,0.505,-0.900,-0.076,0.495
1590568017057,2020-05-27T10:26:57.057,0.510,-0.905,-0.075,0.494
1590568017062,2020-05-27T10:26:57.062,0.515,-0.910,-0.068,0.493
1590568017067,2020-05-27T10:26:57.067,0.520,-0.907,-0.070,0.500
1590568017072,2020-05-27T10:26:57.072,0.525,-0.905,-0.072,0.499
1590568017077,2020-05-27T10:26:57.077,0.530,-0.899,-0.075,0.500
1590568017082,2020-05-27T10:26:57.082,0.535,-0.893,-0.081,0.506
1590568017087,2020-05-27T10:26:57.087,0.540,-0.890,-0.088,0.505
1590568017092,2020-05-27T10:26:57.092,0.545,-0.891,-0.090,0.508
1590568017097,2020-05-27T10:26:57.097,0.550,-0.891,-0.092,0.508
1590568017102,2020-05-27T10:26:57.102,0.555,-0.882,-0.089,0.507
1590568017107,2020-05-27T10:26:57.107,0.560,-0.876,-0.083,0.502
1590568017112,2020-05-27T10:26:57.112,0.565,-0.875,-0.079,0.495
1590568017117,2020-05-27T10:26:57.117,0.570,-0.873,-0.080,0.496
1590568017122,2020-05-27T10:26:57.122,0.575,-0.875,-0.079,0.500
1590568017127,2020-05-27T10:26:57.127,0.580,-0.878,-0.071,0.493
1590568017132,2020-05-27T10:26:57.132,0.585,-0.884,-0.072,0.496
1590568017137,2020-05-27T10:26:57.137,0.590,-0.883,-0.069,0.500
1590568017142,2020-05-27T10:26:57.142,0.595,-0.880,-0.072,0.501
1590568017147,2020-05-27T10:26:57.147,0.600,-0.883,-0.071,0.511
1590568017152,2020-05-27T10:26:57.152,0.605,-0.890,-0.068,0.510
1590568017157,2020-05-27T10:26:57.157,0.610,-0.889,-0.064,0.496
1590568017162,2020-05-27T10:26:57.162,0.615,-0.888,-0.062,0.493
1590568017167,2020-05-27T10:26:57.167,0.620,-0.887,-0.054,0.488
1590568017172,2020-05-27T10:26:57.172,0.625,-0.880,-0.049,0.488
1590568017177,2020-05-27T10:26:57.177,0.630,-0.879,-0.047,0.497
1590568017182,2020-05-27T10:26:57.182,0.635,-0.880,-0.046,0.503
1590568017187,2020-05-27T10:26:57.187,0.640,-0.882,-0.042,0.506
1590568017192,2020-05-27T10:26:57.192,0.645,-0.889,-0.037,0.507
1590568017197,2020-05-27T10:26:57.197,0.650,-0.895,-0.025,0.507
1590568017202,2020-05-27T10:26:57.202,0.655,-0.895,-0.024,0.505
1590568017207,2020-05-27T10:26:57.207,0.660,-0.897,-0.020,0.502
1590568017212,2020-05-27T10:26:57.212,0.665,-0.902,-0.021,0.500
1590568017217,2020-05-27T10:26:57.217,0.670,-0.899,-0.023,0.489
1590568017222,2020-05-27T10:26:57.222,0.675,-0.888,-0.026,0.491
1590568017227,2020-05-27T10:26:57.227,0.680,-0.885,-0.033,0.487
1590568017232,2020-05-27T10:26:57.232,0.685,-0.885,-0.040,0.484
1590568017237,2020-05-27T10:26:57.237,0.690,-0.892,-0.044,0.479
1590568017242,2020-05-27T10:26:57.242,0.695,-0.911,-0.043,0.471
1590568017247,2020-05-27T10:26:57.247,0.700,-0.926,-0.046,0.469
1590568017252,2020-05-27T10:26:57.252,0.705,-0.928,-0.058,0.466
1590568017257,2020-05-27T10:26:57.257,0.710,-0.923,-0.070,0.467
1590568017262,2020-05-27T10:26:57.262,0.715,-0.916,-0.082,0.468
1590568017267,2020-05-27T10:26:57.267,0.720,-0.905,-0.089,0.466
1590568017272,2020-05-27T10:26:57.272,0.725,-0.895,-0.096,0.471
1590568017277,2020-05-27T10:26:57.277,0.730,-0.891,-0.088,0.480
1590568017282,2020-05-27T10:26:57.282,0.735,-0.886,-0.069,0.487
1590568017287,2020-05-27T10:26:57.287,0.740,-0.885,-0.049,0.493
1590568017292,2020-05-27T10:26:57.292,0.745,-0.889,-0.025,0.504
1590568017297,2020-05-27T10:26:57.297,0.750,-0.892,0.001,0.502
1590568017302,2020-05-27T10:26:57.302,0.755,-0.897,0.021,0.510
1590568017307,2020-05-27T10:26:57.307,0.760,-0.902,0.038,0.512
1590568017312,2020-05-27T10:26:57.312,0.765,-0.905,0.049,0.516
1590568017317,2020-05-27T10:26:57.317,0.770,-0.908,0.049,0.513
1590568017322,2020-05-27T10:26:57.322,0.775,-0.910,0.042,0.504
1590568017327,2020-05-27T10:26:57.327,0.780,-0.906,0.037,0.501
1590568017332,2020-05-27T10:26:57.332,0.785,-0.905,0.028,0.502
1590568017337,2020-05-27T10:26:57.337,0.790,-0.898,0.020,0.499
1590568017342,2020-05-27T10:26:57.342,0.795,-0.893,0.016,0.500
1590568017347,2020-05-27T10:26:57.347,0.800,-0.886,0.016,0.504
1590568017352,2020-05-27T10:26:57.352,0.805,-0.883,0.016,0.506
1590568017357,2020-05-27T10:26:57.357,0.810,-0.883,0.023,0.515
1590568017362,2020-05-27T10:26:57.362,0.815,-0.881,0.033,0.519
1590568017367,2020-05-27T10:26:57.367,0.820,-0.883,0.043,0.522
1590568017372,2020-05-27T10:26:57.372,0.825,-0.885,0.052,0.525
1590568017377,2020-05-27T10:26:57.377,0.830,-0.890,0.062,0.529
1590568017382,2020-05-27T10:26:57.382,0.835,-0.893,0.065,0.528
1590568017387,2020-05-27T10:26:57.387,0.840,-0.888,0.063,0.525
1590568017392,2020-05-27T10:26:57.392,0.845,-0.884,0.054,0.520
1590568017397,2020-05-27T10:26:57.397,0.850,-0.880,0.045,0.518
1590568017402,2020-05-27T10:26:57.402,0.855,-0.873,0.041,0.521
1590568017407,2020-05-27T10:26:57.407,0.860,-0.872,0.036,0.520
1590568017412,2020-05-27T10:26:57.412,0.865,-0.872,0.030,0.517
1590568017417,2020-05-27T10:26:57.417,0.870,-0.870,0.032,0.518
1590568017422,2020-05-27T10:26:57.422,0.875,-0.869,0.039,0.517
1590568017427,2020-05-27T10:26:57.427,0.880,-0.872,0.047,0.511
1590568017432,2020-05-27T10:26:57.432,0.885,-0.871,0.056,0.511
1590568017437,2020-05-27T10:26:57.437,0.890,-0.873,0.063,0.510
1590568017442,2020-05-27T10:26:57.442,0.895,-0.881,0.071,0.514
1590568017447,2020-05-27T10:26:57.447,0.900,-0.885,0.075,0.509
1590568017452,2020-05-27T10:26:57.452,0.905,-0.884,0.070,0.504
1590568017457,2020-05-27T10:26:57.457,0.910,-0.887,0.067,0.504
1590568017462,2020-05-27T10:26:57.462,0.915,-0.888,0.064,0.502
1590568017467,2020-05-27T10:26:57.467,0.920,-0.888,0.054,0.506
1590568017472,2020-05-27T10:26:57.472,0.925,-0.888,0.047,0.500
1590568017477,2020-05-27T10:26:57.477,0.930,-0.893,0.041,0.498
1590568017482,2020-05-27T10:26:57.482,0.935,-0.895,0.033,0.495
1590568017487,2020-05-27T10:26:57.487,0.940,-0.889,0.032,0.494
1590568017492,2020-05-27T10:26:57.492,0.945,-0.888,0.032,0.494
1590568017497,2020-05-27T10:26:57.497,0.950,-0.884,0.031,0.489
1590568017502,2020-05-27T10:26:57.502,0.955,-0.884,0.033,0.491
1590568017507,2020-05-27T10:26:57.507,0.960,-0.884,0.029,0.497
1590568017512,2020-05-27T10:26:57.512,0.965,-0.877,0.021,0.494
1590568017517,2020-05-27T10:26:57.517,0.970,-0.873,0.017,0.485
1590568017522,2020-05-27T10:26:57.522,0.975,-0.863,0.010,0.473
1590568017527,2020-05-27T10:26:57.527,0.980,-0.850,-0.004,0.460
1590568017532,2020-05-27T10:26:57.532,0.985,-0.841,-0.022,0.443
1590568017537,2020-05-27T10:26:57.537,0.990,-0.844,-0.051,0.430
1590568017542,2020-05-27T10:26:57.542,0.995,-0.857,-0.081,0.424
1590568017547,2020-05-27T10:26:57.547,1.000,-0.874,-0.103,0.420
1590568017552,2020-05-27T10:26:57.552,1.005,-0.903,-0.113,0.418
1590568017557,2020-05-27T10:26:57.557,1.010,-0.934,-0.116,0.421
1590568017562,2020-05-27T10:26:57.562,1.015,-0.956,-0.118,0.418
1590568017567,2020-05-27T10:26:57.567,1.020,-0.975,-0.117,0.424
1590568017572,2020-05-27T10:26:57.572,1.025,-0.988,-0.106,0.438
1590568017577,2020-05-27T10:26:57.577,1.030,-0.997,-0.086,0.453
1590568017582,2020-05-27T10:26:57.582,1.035,-1.002,-0.056,0.466
1590568017587,2020-05-27T10:26:57.587,1.040,-1.003,-0.029,0.483
1590568017592,2020-05-27T10:26:57.592,1.045,-0.995,-0.004,0.488
1590568017597,2020-05-27T10:26:57.597,1.050,-0.976,0.021,0.488
1590568017602,2020-05-27T10:26:57.602,1.055,-0.949,0.043,0.497
1590568017607,2020-05-27T10:26:57.607,1.060,-0.918,0.063,0.506
1590568017612,2020-05-27T10:26:57.612,1.065,-0.888,0.078,0.520
1590568017617,2020-05-27T10:26:57.617,1.070,-0.861,0.085,0.528
1590568017622,2020-05-27T10:26:57.622,1.075,-0.845,0.083,0.540
1590568017627,2020-05-27T10:26:57.627,1.080,-0.843,0.076,0.546
1590568017632,2020-05-27T10:26:57.632,1.085,-0.845,0.063,0.541
1590568017637,2020-05-27T10:26:57.637,1.090,-0.856,0.039,0.528
1590568017642,2020-05-27T10:26:57.642,1.095,-0.873,0.024,0.511
1590568017647,2020-05-27T10:26:57.647,1.100,-0.891,0.014,0.492
1590568017652,2020-05-27T10:26:57.652,1.105,-0.903,0.010,0.472
1590568017657,2020-05-27T10:26:57.657,1.110,-0.922,0.002,0.457
1590568017662,2020-05-27T10:26:57.662,1.115,-0.941,-0.007,0.453
1590568017667,2020-05-27T10:26:57.667,1.120,-0.951,-0.015,0.459
1590568017672,2020-05-27T10:26:57.672,1.125,-0.955,-0.015,0.474
1590568017677,2020-05-27T10:26:57.677,1.130,-0.958,-0.002,0.496
1590568017682,2020-05-27T10:26:57.682,1.135,-0.946,0.027,0.521
1590568017687,2020-05-27T10:26:57.687,1.140,-0.919,0.067,0.550
1590568017692,2020-05-27T10:26:57.692,1.145,-0.897,0.120,0.572
1590568017697,2020-05-27T10:26:57.697,1.150,-0.845,0.135,0.563
1590568017702,2020-05-27T10:26:57.702,1.155,-0.814,0.177,0.570
1590568017707,2020-05-27T10:26:57.707,1.160,-0.795,0.192,0.577
1590568017712,2020-05-27T10:26:57.712,1.165,-0.785,0.187,0.579
1590568017717,2020-05-27T10:26:57.717,1.170,-0.794,0.167,0.572
1590568017722,2020-05-27T10:26:57.722,1.175,-0.821,0.134,0.559
1590568017727,2020-05-27T10:26:57.727,1.180,-0.854,0.088,0.543
1590568017732,2020-05-27T10:26:57.732,1.185,-0.889,0.042,0.522
1590568017737,2020-05-27T10:26:57.737,1.190,-0.920,-0.006,0.502
1590568017742,2020-05-27T10:26:57.742,1.195,-0.939,-0.054,0.483
1590568017747,2020-05-27T10:26:57.747,1.200,-0.944,-0.085,0.476
1590568017752,2020-05-27T10:26:57.752,1.205,-0.936,-0.102,0.465
1590568017757,2020-05-27T10:26:57.757,1.210,-0.919,-0.112,0.462
1590568017762,2020-05-27T10:26:57.762,1.215,-0.900,-0.110,0.472
1590568017767,2020-05-27T10:26:57.767,1.220,-0.879,-0.097,0.474
1590568017772,2020-05-27T10:26:57.772,1.225,-0.866,-0.080,0.484
1590568017777,2020-05-27T10:26:57.777,1.230,-0.858,-0.094,0.514
1590568017782,2020-05-27T10:26:57.782,1.235,-0.853,-0.091,0.542
1590568017787,2020-05-27T10:26:57.787,1.240,-0.844,-0.072,0.544
1590568017792,2020-05-27T10:26:57.792,1.245,-0.839,-0.068,0.543
1590568017797,2020-05-27T10:26:57.797,1.250,-0.840,-0.063,0.540
1590568017802,2020-05-27T10:26:57.802,1.255,-0.837,-0.063,0.529
1590568017807,2020-05-27T10:26:57.807,1.260,-0.838,-0.064,0.521
1590568017812,2020-05-27T10:26:57.812,1.265,-0.844,-0.057,0.501
1590568017817,2020-05-27T10:26:57.817,1.270,-0.859,-0.070,0.501
1590568017822,2020-05-27T10:26:57.822,1.275,-0.884,-0.080,0.501
1590568017827,2020-05-27T10:26:57.827,1.280,-0.901,-0.087,0.479
1590568017832,2020-05-27T10:26:57.832,1.285,-0.919,-0.107,0.474
1590568017837,2020-05-27T10:26:57.837,1.290,-0.932,-0.129,0.476
1590568017842,2020-05-27T10:26:57.842,1.295,-0.937,-0.151,0.497
1590568017847,2020-05-27T10:26:57.847,1.300,-0.935,-0.170,0.509
1590568017852,2020-05-27T10:26:57.852,1.305,-0.925,-0.173,0.535
1590568017857,2020-05-27T10:26:57.857,1.310,-0.909,-0.167,0.562
1590568017862,2020-05-27T10:26:57.862,1.315,-0.882,-0.142,0.587
1590568017867,2020-05-27T10:26:57.867,1.320,-0.856,-0.116,0.618
1590568017872,2020-05-27T10:26:57.872,1.325,-0.833,-0.086,0.643
1590568017877,2020-05-27T10:26:57.877,1.330,-0.815,-0.054,0.663
1590568017882,2020-05-27T10:26:57.882,1.335,-0.802,-0.021,0.665
1590568017887,2020-05-27T10:26:57.887,1.340,-0.792,0.015,0.652
1590568017892,2020-05-27T10:26:57.892,1.345,-0.789,0.037,0.635
1590568017897,2020-05-27T10:26:57.897,1.350,-0.785,0.056,0.612
1590568017902,2020-05-27T10:26:57.902,1.355,-0.785,0.064,0.586
1590568017907,2020-05-27T10:26:57.907,1.360,-0.792,0.068,0.565
1590568017912,2020-05-27T10:26:57.912,1.365,-0.805,0.059,0.553
1590568017917,2020-05-27T10:26:57.917,1.370,-0.832,0.047,0.536
1590568017922,2020-05-27T10:26:57.922,1.375,-0.858,0.031,0.519
1590568017927,2020-05-27T10:26:57.927,1.380,-0.882,0.009,0.497
1590568017932,2020-05-27T10:26:57.932,1.385,-0.907,-0.014,0.488
1590568017937,2020-05-27T10:26:57.937,1.390,-0.922,-0.037,0.483
1590568017942,2020-05-27T10:26:57.942,1.395,-0.933,-0.065,0.491
1590568017947,2020-05-27T10:26:57.947,1.400,-0.933,-0.094,0.511
1590568017952,2020-05-27T10:26:57.952,1.405,-0.916,-0.121,0.536
1590568017957,2020-05-27T10:26:57.957,1.410,-0.885,-0.134,0.564
1590568017962,2020-05-27T10:26:57.962,1.415,-0.850,-0.133,0.595
1590568017967,2020-05-27T10:26:57.967,1.420,-0.817,-0.114,0.622
1590568017972,2020-05-27T10:26:57.972,1.425,-0.792,-0.079,0.635
1590568017977,2020-05-27T10:26:57.977,1.430,-0.766,-0.036,0.645
1590568017982,2020-05-27T10:26:57.982,1.435,-0.749,0.013,0.656
1590568017987,2020-05-27T10:26:57.987,1.440,-0.749,0.062,0.669
1590568017992,2020-05-27T10:26:57.992,1.445,-0.756,0.105,0.682
1590568017997,2020-05-27T10:26:57.997,1.450,-0.763,0.134,0.681
1590568018002,2020-05-27T10:26:58.002,1.455,-0.772,0.158,0.662
1590568018007,2020-05-27T10:26:58.007,1.460,-0.785,0.166,0.638
1590568018012,2020-05-27T10:26:58.012,1.465,-0.807,0.157,0.599
1590568018017,2020-05-27T10:26:58.017,1.470,-0.837,0.132,0.568
1590568018022,2020-05-27T10:26:58.022,1.475,-0.871,0.100,0.534
1590568018027,2020-05-27T10:26:58.027,1.480,-0.901,0.070,0.509
1590568018032,2020-05-27T10:26:58.032,1.485,-0.920,0.037,0.489
1590568018037,2020-05-27T10:26:58.037,1.490,-0.920,0.008,0.480
1590568018042,2020-05-27T10:26:58.042,1.495,-0.905,-0.022,0.473
1590568018047,2020-05-27T10:26:58.047,1.500,-0.893,-0.049,0.476
1590568018052,2020-05-27T10:26:58.052,1.505,-0.875,-0.073,0.480
1590568018057,2020-05-27T10:26:58.057,1.510,-0.852,-0.091,0.491
1590568018062,2020-05-27T10:26:58.062,1.515,-0.839,-0.108,0.493
1590568018067,2020-05-27T10:26:58.067,1.520,-0.827,-0.113,0.500
1590568018072,2020-05-27T10:26:58.072,1.525,-0.828,-0.107,0.505
1590568018077,2020-05-27T10:26:58.077,1.530,-0.838,-0.091,0.502
1590568018082,2020-05-27T10:26:58.082,1.535,-0.849,-0.065,0.497
1590568018087,2020-05-27T10:26:58.087,1.540,-0.859,-0.043,0.492
1590568018092,2020-05-27T10:26:58.092,1.545,-0.870,-0.027,0.486
1590568018097,2020-05-27T10:26:58.097,1.550,-0.879,-0.021,0.482
1590568018102,2020-05-27T10:26:58.102,1.555,-0.888,-0.019,0.479
1590568018107,2020-05-27T10:26:58.107,1.560,-0.896,-0.016,0.475
1590568018112,2020-05-27T10:26:58.112,1.565,-0.906,-0.020,0.469
1590568018117,2020-05-27T10:26:58.117,1.570,-0.912,-0.027,0.463
1590568018122,2020-05-27T10:26:58.122,1.575,-0.920,-0.037,0.466
1590568018127,2020-05-27T10:26:58.127,1.580,-0.928,-0.046,0.467
1590568018132,2020-05-27T10:26:58.132,1.585,-0.924,-0.058,0.471
1590568018137,2020-05-27T10:26:58.137,1.590,-0.925,-0.060,0.479
1590568018142,2020-05-27T10:26:58.142,1.595,-0.932,-0.060,0.485
1590568018147,2020-05-27T10:26:58.147,1.600,-0.936,-0.061,0.495
1590568018152,2020-05-27T10:26:58.152,1.605,-0.945,-0.063,0.501
1590568018157,2020-05-27T10:26:58.157,1.610,-0.952,-0.062,0.501
1590568018162,2020-05-27T10:26:58.162,1.615,-0.949,-0.058,0.514
1590568018167,2020-05-27T10:26:58.167,1.620,-0.937,-0.056,0.525
1590568018172,2020-05-27T10:26:58.172,1.625,-0.923,-0.056,0.524
1590568018177,2020-05-27T10:26:58.177,1.630,-0.908,-0.068,0.525
1590568018182,2020-05-27T10:26:58.182,1.635,-0.897,-0.085,0.531
1590568018187,2020-05-27T10:26:58.187,1.640,-0.905,-0.089,0.533
1590568018192,2020-05-27T10:26:58.192,1.645,-0.918,-0.095,0.527
1590568018197,2020-05-27T10:26:58.197,1.650,-0.928,-0.098,0.518
1590568018202,2020-05-27T10:26:58.202,1.655,-0.936,-0.095,0.511
1590568018207,2020-05-27T10:26:58.207,1.660,-0.937,-0.095,0.508
1590568018212,2020-05-27T10:26:58.212,1.665,-0.925,-0.091,0.501
1590568018217,2020-05-27T10:26:58.217,1.670,-0.906,-0.087,0.498
1590568018222,2020-05-27T10:26:58.222,1.675,-0.873,-0.090,0.504
1590568018227,2020-05-27T10:26:58.227,1.680,-0.851,-0.092,0.513
1590568018232,2020-05-27T10:26:58.232,1.685,-0.834,-0.093,0.525
1590568018237,2020-05-27T10:26:58.237,1.690,-0.830,-0.100,0.528
1590568018242,2020-05-27T10:26:58.242,1.695,-0.830,-0.099,0.528
1590568018247,2020-05-27T10:26:58.247,1.700,-0.829,-0.099,0.529
1590568018252,2020-05-27T10:26:58.252,1.705,-0.835,-0.100,0.525
1590568018257,2020-05-27T10:26:58.257,1.710,-0.845,-0.100,0.528
1590568018262,2020-05-27T10:26:58.262,1.715,-0.857,-0.101,0.523
1590568018267,2020-05-27T10:26:58.267,1.720,-0.858,-0.098,0.524
1590568018272,2020-05-27T10:26:58.272,1.725,-0.853,-0.095,0.520
1590568018277,2020-05-27T10:26:58.277,1.730,-0.850,-0.090,0.526
1590568018282,2020-05-27T10:26:58.282,1.735,-0.850,-0.083,0.541
1590568018287,2020-05-27T10:26:58.287,1.740,-0.847,-0.076,0.543
1590568018292,2020-05-27T10:26:58.292,1.745,-0.845,-0.073,0.537
1590568018297,2020-05-27T10:26:58.297,1.750,-0.833,-0.073,0.533
1590568018302,2020-05-27T10:26:58.302,1.755,-0.825,-0.079,0.521
1590568018307,2020-05-27T10:26:58.307,1.760,-0.817,-0.089,0.521
1590568018312,2020-05-27T10:26:58.312,1.765,-0.809,-0.105,0.521
1590568018317,2020-05-27T10:26:58.317,1.770,-0.798,-0.123,0.522
1590568018322,2020-05-27T10:26:58.322,1.775,-0.799,-0.133,0.522
1590568018327,2020-05-27T10:26:58.327,1.780,-0.802,-0.142,0.521
1590568018332,2020-05-27T10:26:58.332,1.785,-0.804,-0.151,0.522
1590568018337,2020-05-27T10:26:58.337,1.790,-0.812,-0.167,0.526
1590568018342,2020-05-27T10:26:58.342,1.795,-0.819,-0.181,0.534
