epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1590568131042,2020-05-27T10:28:51.042,0.000,-0.798,-0.101,0.617
1590568131047,2020-05-27T10:28:51.047,0.005,-0.802,-0.105,0.625
1590568131052,2020-05-27T10:28:51.052,0.010,-0.798,-0.104,0.628
1590568131057,2020-05-27T10:28:51.057,0.015,-0.799,-0.106,0.626
1590568131062,2020-05-27T10:28:51.062,0.020,-0.798,-0.106,0.627
1590568131067,2020-05-27T10:28:51.067,0.025,-0.793,-0.104,0.625
1590568131072,2020-05-27T10:28:51.072,0.030,-0.797,-0.101,0.627
1590568131077,2020-05-27T10:28:51.077,0.035,-0.798,-0.099,0.625
1590568131082,2020-05-27T10:28:51.082,0.040,-0.799,-0.091,0.624
1590568131087,2020-05-27T10:28:51.087,0.045,-0.800,-0.085,0.624
1590568131092,2020-05-27T10:28:51.092,0.050,-0.800,-0.082,0.619
1590568131097,2020-05-27T10:28:51.097,0.055,-0.799,-0.081,0.607
1590568131102,2020-05-27T10:28:51.102,0.060,-0.798,-0.080,0.604
1590568131107,2020-05-27T10:28:51.107,0.065,-0.795,-0.083,0.606
1590568131112,2020-05-27T10:28:51.112,0.070,-0.792,-0.091,0.610
1590568131117,2020-05-27T10:28:51.117,0.075,-0.798,-0.094,0.615
1590568131122,2020-05-27T10:28:51.122,0.080,-0.802,-0.093,0.608
1590568131127,2020-05-27T10:28:51.127,0.085,-0.806,-0.096,0.614
1590568131132,2020-05-27T10:28:51.132,0.090,-0.813,-0.094,0.613
1590568131137,2020-05-27T10:28:51.137,0.095,-0.811,-0.095,0.616
1590568131142,2020-05-27T10:28:51.142,0.100,-0.808,-0.096,0.621
1590568131147,2020-05-27T10:28:51.147,0.105,-0.807,-0.098,0.623
1590568131152,2020-05-27T10:28:51.152,0.110,-0.807,-0.099,0.619
1590568131157,2020-05-27T10:28:51.157,0.115,-0.809,-0.098,0.617
1590568131162,2020-05-27T10:28:51.162,0.120,-0.807,-0.103,0.610
1590568131167,2020-05-27T10:28:51.167,0.125,-0.802,-0.103,0.613
1590568131172,2020-05-27T10:28:51.172,0.130,-0.802,-0.102,0.616
1590568131177,2020-05-27T10:28:51.177,0.135,-0.808,-0.105,0.610
1590568131182,2020-05-27T10:28:51.182,0.140,-0.813,-0.104,0.615
1590568131187,2020-05-27T10:28:51.187,0.145,-0.814,-0.100,0.603
1590568131192,2020-05-27T10:28:51.192,0.150,-0.818,-0.098,0.600
1590568131197,2020-05-27T10:28:51.197,0.155,-0.819,-0.093,0.600
1590568131202,2020-05-27T10:28:51.202,0.160,-0.820,-0.091,0.598
1590568131207,2020-05-27T10:28:51.207,0.165,-0.818,-0.091,0.604
1590568131212,2020-05-27T10:28:51.212,0.170,-0.819,-0.092,0.596
1590568131217,2020-05-27T10:28:51.217,0.175,-0.825,-0.090,0.598
1590568131222,2020-05-27T10:28:51.222,0.180,-0.821,-0.096,0.595
1590568131227,2020-05-27T10:28:51.227,0.185,-0.824,-0.096,0.592
1590568131232,2020-05-27T10:28:51.232,0.190,-0.824,-0.094,0.587
1590568131237,2020-05-27T10:28:51.237,0.195,-0.825,-0.098,0.585
1590568131242,2020-05-27T10:28:51.242,0.200,-0.824,-0.107,0.585
1590568131247,2020-05-27T10:28:51.247,0.205,-0.824,-0.112,0.587
1590568131252,2020-05-27T10:28:51.252,0.210,-0.822,-0.117,0.592
1590568131257,2020-05-27T10:28:51.257,0.215,-0.828,-0.115,0.587
1590568131262,2020-05-27T10:28:51.262,0.220,-0.833,-0.111,0.586
1590568131267,2020-05-27T10:28:51.267,0.225,-0.836,-0.110,0.585
1590568131272,2020-05-27T10:28:51.272,0.230,-0.835,-0.105,0.586
1590568131277,2020-05-27T10:28:51.277,0.235,-0.839,-0.104,0.589
1590568131282,2020-05-27T10:28:51.282,0.240,-0.842,-0.105,0.588
1590568131287,2020-05-27T10:28:51.287,0.245,-0.843,-0.105,0.591
1590568131292,2020-05-27T10:28:51.292,0.250,-0.848,-0.103,0.590
1590568131297,2020-05-27T10:28:51.297,0.255,-0.845,-0.105,0.588
1590568131302,2020-05-27T10:28:51.302,0.260,-0.846,-0.105,0.584
1590568131307,2020-05-27T10:28:51.307,0.265,-0.843,-0.106,0.583
1590568131312,2020-05-27T10:28:51.312,0.270,-0.841,-0.105,0.585
1590568131317,2020-05-27T10:28:51.317,0.275,-0.834,-0.104,0.579
1590568131322,2020-05-27T10:28:51.322,0.280,-0.831,-0.101,0.572
1590568131327,2020-05-27T10:28:51.327,0.285,-0.834,-0.096,0.570
1590568131332,2020-05-27T10:28:51.332,0.290,-0.845,-0.094,0.568
1590568131337,2020-05-27T10:28:51.337,0.295,-0.859,-0.090,0.563
1590568131342,2020-05-27T10:28:51.342,0.300,-0.862,-0.090,0.553
1590568131347,2020-05-27T10:28:51.347,0.305,-0.861,-0.100,0.552
1590568131352,2020-05-27T10:28:51.352,0.310,-0.861,-0.112,0.551
1590568131357,2020-05-27T10:28:51.357,0.315,-0.854,-0.124,0.552
1590568131362,2020-05-27T10:28:51.362,0.320,-0.851,-0.133,0.552
1590568131367,2020-05-27T10:28:51.367,0.325,-0.845,-0.131,0.559
1590568131372,2020-05-27T10:28:51.372,0.330,-0.838,-0.129,0.570
1590568131377,2020-05-27T10:28:51.377,0.335,-0.838,-0.121,0.576
1590568131382,2020-05-27T10:28:51.382,0.340,-0.835,-0.107,0.583
1590568131387,2020-05-27T10:28:51.387,0.345,-0.832,-0.084,0.590
1590568131392,2020-05-27T10:28:51.392,0.350,-0.828,-0.069,0.592
1590568131397,2020-05-27T10:28:51.397,0.355,-0.825,-0.051,0.585
1590568131402,2020-05-27T10:28:51.402,0.360,-0.827,-0.029,0.588
1590568131407,2020-05-27T10:28:51.407,0.365,-0.828,-0.013,0.582
1590568131412,2020-05-27T10:28:51.412,0.370,-0.838,-0.001,0.573
1590568131417,2020-05-27T10:28:51.417,0.375,-0.846,-0.004,0.560
1590568131422,2020-05-27T10:28:51.422,0.380,-0.858,-0.010,0.542
1590568131427,2020-05-27T10:28:51.427,0.385,-0.869,-0.019,0.534
1590568131432,2020-05-27T10:28:51.432,0.390,-0.878,-0.034,0.529
1590568131437,2020-05-27T10:28:51.437,0.395,-0.887,-0.050,0.532
1590568131442,2020-05-27T10:28:51.442,0.400,-0.896,-0.067,0.544
1590568131447,2020-05-27T10:28:51.447,0.405,-0.895,-0.091,0.552
1590568131452,2020-05-27T10:28:51.452,0.410,-0.892,-0.115,0.562
1590568131457,2020-05-27T10:28:51.457,0.415,-0.883,-0.141,0.564
1590568131462,2020-05-27T10:28:51.462,0.420,-0.877,-0.167,0.559
1590568131467,2020-05-27T10:28:51.467,0.425,-0.872,-0.181,0.557
1590568131472,2020-05-27T10:28:51.472,0.430,-0.859,-0.184,0.563
1590568131477,2020-05-27T10:28:51.477,0.435,-0.843,-0.182,0.571
1590568131482,2020-05-27T10:28:51.482,0.440,-0.834,-0.172,0.575
1590568131487,2020-05-27T10:28:51.487,0.445,-0.820,-0.152,0.574
1590568131492,2020-05-27T10:28:51.492,0.450,-0.811,-0.127,0.567
1590568131497,2020-05-27T10:28:51.497,0.455,-0.807,-0.106,0.568
1590568131502,2020-05-27T10:28:51.502,0.460,-0.809,-0.098,0.570
1590568131507,2020-05-27T10:28:51.507,0.465,-0.817,-0.095,0.568
1590568131512,2020-05-27T10:28:51.512,0.470,-0.818,-0.100,0.564
1590568131517,2020-05-27T10:28:51.517,0.475,-0.824,-0.107,0.561
1590568131522,2020-05-27T10:28:51.522,0.480,-0.838,-0.113,0.562
1590568131527,2020-05-27T10:28:51.527,0.485,-0.851,-0.113,0.566
1590568131532,2020-05-27T10:28:51.532,0.490,-0.845,-0.146,0.571
1590568131537,2020-05-27T10:28:51.537,0.495,-0.848,-0.163,0.582
1590568131542,2020-05-27T10:28:51.542,0.500,-0.854,-0.173,0.600
1590568131547,2020-05-27T10:28:51.547,0.505,-0.851,-0.188,0.617
1590568131552,2020-05-27T10:28:51.552,0.510,-0.847,-0.203,0.622
1590568131557,2020-05-27T10:28:51.557,0.515,-0.844,-0.222,0.625
1590568131562,2020-05-27T10:28:51.562,0.520,-0.838,-0.237,0.623
1590568131567,2020-05-27T10:28:51.567,0.525,-0.830,-0.262,0.625
1590568131572,2020-05-27T10:28:51.572,0.530,-0.820,-0.279,0.633
1590568131577,2020-05-27T10:28:51.577,0.535,-0.802,-0.292,0.643
1590568131582,2020-05-27T10:28:51.582,0.540,-0.787,-0.309,0.656
1590568131587,2020-05-27T10:28:51.587,0.545,-0.769,-0.317,0.676
1590568131592,2020-05-27T10:28:51.592,0.550,-0.754,-0.328,0.687
1590568131597,2020-05-27T10:28:51.597,0.555,-0.740,-0.332,0.700
1590568131602,2020-05-27T10:28:51.602,0.560,-0.737,-0.333,0.712
1590568131607,2020-05-27T10:28:51.607,0.565,-0.732,-0.332,0.713
1590568131612,2020-05-27T10:28:51.612,0.570,-0.731,-0.338,0.708
1590568131617,2020-05-27T10:28:51.617,0.575,-0.729,-0.332,0.695
1590568131622,2020-05-27T10:28:51.622,0.580,-0.728,-0.316,0.691
1590568131627,2020-05-27T10:28:51.627,0.585,-0.725,-0.300,0.687
1590568131632,2020-05-27T10:28:51.632,0.590,-0.724,-0.283,0.684
1590568131637,2020-05-27T10:28:51.637,0.595,-0.715,-0.271,0.678
1590568131642,2020-05-27T10:28:51.642,0.600,-0.707,-0.254,0.677
1590568131647,2020-05-27T10:28:51.647,0.605,-0.699,-0.243,0.679
1590568131652,2020-05-27T10:28:51.652,0.610,-0.702,-0.233,0.670
1590568131657,2020-05-27T10:28:51.657,0.615,-0.697,-0.226,0.671
1590568131662,2020-05-27T10:28:51.662,0.620,-0.695,-0.229,0.669
1590568131667,2020-05-27T10:28:51.667,0.625,-0.694,-0.229,0.667
1590568131672,2020-05-27T10:28:51.672,0.630,-0.686,-0.243,0.659
1590568131677,2020-05-27T10:28:51.677,0.635,-0.670,-0.261,0.655
1590568131682,2020-05-27T10:28:51.682,0.640,-0.660,-0.277,0.662
1590568131687,2020-05-27T10:28:51.687,0.645,-0.647,-0.292,0.665
1590568131692,2020-05-27T10:28:51.692,0.650,-0.642,-0.303,0.665
1590568131697,2020-05-27T10:28:51.697,0.655,-0.638,-0.324,0.677
1590568131702,2020-05-27T10:28:51.702,0.660,-0.636,-0.332,0.686
1590568131707,2020-05-27T10:28:51.707,0.665,-0.641,-0.336,0.696
1590568131712,2020-05-27T10:28:51.712,0.670,-0.644,-0.340,0.708
1590568131717,2020-05-27T10:28:51.717,0.675,-0.650,-0.343,0.706
1590568131722,2020-05-27T10:28:51.722,0.680,-0.660,-0.333,0.711
1590568131727,2020-05-27T10:28:51.727,0.685,-0.670,-0.318,0.713
1590568131732,2020-05-27T10:28:51.732,0.690,-0.677,-0.312,0.710
1590568131737,2020-05-27T10:28:51.737,0.695,-0.674,-0.302,0.710
1590568131742,2020-05-27T10:28:51.742,0.700,-0.664,-0.292,0.714
1590568131747,2020-05-27T10:28:51.747,0.705,-0.650,-0.287,0.715
1590568131752,2020-05-27T10:28:51.752,0.710,-0.644,-0.289,0.715
1590568131757,2020-05-27T10:28:51.757,0.715,-0.639,-0.288,0.717
1590568131762,2020-05-27T10:28:51.762,0.720,-0.640,-0.291,0.715
1590568131767,2020-05-27T10:28:51.767,0.725,-0.639,-0.298,0.718
1590568131772,2020-05-27T10:28:51.772,0.730,-0.639,-0.299,0.720
1590568131777,2020-05-27T10:28:51.777,0.735,-0.637,-0.302,0.717
1590568131782,2020-05-27T10:28:51.782,0.740,-0.633,-0.301,0.712
1590568131787,2020-05-27T10:28:51.787,0.745,-0.632,-0.291,0.714
1590568131792,2020-05-27T10:28:51.792,0.750,-0.631,-0.278,0.707
1590568131797,2020-05-27T10:28:51.797,0.755,-0.633,-0.266,0.712
1590568131802,2020-05-27T10:28:51.802,0.760,-0.638,-0.253,0.714
1590568131807,2020-05-27T10:28:51.807,0.765,-0.643,-0.248,0.711
1590568131812,2020-05-27T10:28:51.812,0.770,-0.645,-0.237,0.716
1590568131817,2020-05-27T10:28:51.817,0.775,-0.649,-0.238,0.718
1590568131822,2020-05-27T10:28:51.822,0.780,-0.641,-0.247,0.724
1590568131827,2020-05-27T10:28:51.827,0.785,-0.635,-0.252,0.727
1590568131832,2020-05-27T10:28:51.832,0.790,-0.625,-0.255,0.724
1590568131837,2020-05-27T10:28:51.837,0.795,-0.623,-0.254,0.717
1590568131842,2020-05-27T10:28:51.842,0.800,-0.623,-0.251,0.710
1590568131847,2020-05-27T10:28:51.847,0.805,-0.623,-0.254,0.703
1590568131852,2020-05-27T10:28:51.852,0.810,-0.627,-0.263,0.700
1590568131857,2020-05-27T10:28:51.857,0.815,-0.637,-0.272,0.703
1590568131862,2020-05-27T10:28:51.862,0.820,-0.644,-0.287,0.701
1590568131867,2020-05-27T10:28:51.867,0.825,-0.646,-0.300,0.703
1590568131872,2020-05-27T10:28:51.872,0.830,-0.646,-0.311,0.707
1590568131877,2020-05-27T10:28:51.877,0.835,-0.642,-0.317,0.706
1590568131882,2020-05-27T10:28:51.882,0.840,-0.637,-0.315,0.710
1590568131887,2020-05-27T10:28:51.887,0.845,-0.639,-0.301,0.710
1590568131892,2020-05-27T10:28:51.892,0.850,-0.637,-0.290,0.712
1590568131897,2020-05-27T10:28:51.897,0.855,-0.636,-0.277,0.719
1590568131902,2020-05-27T10:28:51.902,0.860,-0.637,-0.266,0.725
1590568131907,2020-05-27T10:28:51.907,0.865,-0.642,-0.255,0.729
1590568131912,2020-05-27T10:28:51.912,0.870,-0.647,-0.250,0.728
1590568131917,2020-05-27T10:28:51.917,0.875,-0.652,-0.243,0.728
1590568131922,2020-05-27T10:28:51.922,0.880,-0.655,-0.240,0.727
1590568131927,2020-05-27T10:28:51.927,0.885,-0.668,-0.239,0.723
1590568131932,2020-05-27T10:28:51.932,0.890,-0.675,-0.240,0.715
1590568131937,2020-05-27T10:28:51.937,0.895,-0.673,-0.244,0.706
1590568131942,2020-05-27T10:28:51.942,0.900,-0.668,-0.249,0.705
1590568131947,2020-05-27T10:28:51.947,0.905,-0.662,-0.252,0.699
1590568131952,2020-05-27T10:28:51.952,0.910,-0.655,-0.255,0.700
1590568131957,2020-05-27T10:28:51.957,0.915,-0.646,-0.261,0.702
1590568131962,2020-05-27T10:28:51.962,0.920,-0.637,-0.268,0.707
1590568131967,2020-05-27T10:28:51.967,0.925,-0.631,-0.275,0.708
1590568131972,2020-05-27T10:28:51.972,0.930,-0.632,-0.284,0.710
1590568131977,2020-05-27T10:28:51.977,0.935,-0.642,-0.289,0.710
1590568131982,2020-05-27T10:28:51.982,0.940,-0.652,-0.292,0.707
1590568131987,2020-05-27T10:28:51.987,0.945,-0.657,-0.299,0.704
1590568131992,2020-05-27T10:28:51.992,0.950,-0.663,-0.300,0.697
1590568131997,2020-05-27T10:28:51.997,0.955,-0.666,-0.302,0.687
1590568132002,2020-05-27T10:28:52.002,0.960,-0.668,-0.300,0.684
1590568132007,2020-05-27T10:28:52.007,0.965,-0.673,-0.300,0.680
1590568132012,2020-05-27T10:28:52.012,0.970,-0.679,-0.304,0.679
1590568132017,2020-05-27T10:28:52.017,0.975,-0.681,-0.308,0.687
1590568132022,2020-05-27T10:28:52.022,0.980,-0.686,-0.313,0.687
1590568132027,2020-05-27T10:28:52.027,0.985,-0.691,-0.313,0.691
1590568132032,2020-05-27T10:28:52.032,0.990,-0.701,-0.314,0.694
1590568132037,2020-05-27T10:28:52.037,0.995,-0.708,-0.314,0.691
1590568132042,2020-05-27T10:28:52.042,1.000,-0.717,-0.313,0.685
1590568132047,2020-05-27T10:28:52.047,1.005,-0.720,-0.313,0.682
1590568132052,2020-05-27T10:28:52.052,1.010,-0.718,-0.313,0.687
1590568132057,2020-05-27T10:28:52.057,1.015,-0.709,-0.318,0.695
1590568132062,2020-05-27T10:28:52.062,1.020,-0.704,-0.328,0.705
1590568132067,2020-05-27T10:28:52.067,1.025,-0.707,-0.328,0.709
1590568132072,2020-05-27T10:28:52.072,1.030,-0.721,-0.320,0.717
1590568132077,2020-05-27T10:28:52.077,1.035,-0.746,-0.308,0.723
1590568132082,2020-05-27T10:28:52.082,1.040,-0.772,-0.305,0.728
1590568132087,2020-05-27T10:28:52.087,1.045,-0.786,-0.303,0.735
1590568132092,2020-05-27T10:28:52.092,1.050,-0.800,-0.300,0.739
1590568132097,2020-05-27T10:28:52.097,1.055,-0.816,-0.298,0.747
1590568132102,2020-05-27T10:28:52.102,1.060,-0.825,-0.293,0.754
1590568132107,2020-05-27T10:28:52.107,1.065,-0.835,-0.287,0.760
1590568132112,2020-05-27T10:28:52.112,1.070,-0.843,-0.282,0.769
1590568132117,2020-05-27T10:28:52.117,1.075,-0.844,-0.283,0.773
1590568132122,2020-05-27T10:28:52.122,1.080,-0.841,-0.285,0.776
1590568132127,2020-05-27T10:28:52.127,1.085,-0.846,-0.297,0.785
1590568132132,2020-05-27T10:28:52.132,1.090,-0.859,-0.312,0.796
1590568132137,2020-05-27T10:28:52.137,1.095,-0.875,-0.326,0.811
1590568132142,2020-05-27T10:28:52.142,1.100,-0.890,-0.341,0.832
1590568132147,2020-05-27T10:28:52.147,1.105,-0.904,-0.364,0.854
1590568132152,2020-05-27T10:28:52.152,1.110,-0.916,-0.377,0.878
1590568132157,2020-05-27T10:28:52.157,1.115,-0.926,-0.390,0.892
1590568132162,2020-05-27T10:28:52.162,1.120,-0.927,-0.397,0.903
1590568132167,2020-05-27T10:28:52.167,1.125,-0.925,-0.392,0.912
1590568132172,2020-05-27T10:28:52.172,1.130,-0.915,-0.389,0.925
1590568132177,2020-05-27T10:28:52.177,1.135,-0.905,-0.383,0.940
1590568132182,2020-05-27T10:28:52.182,1.140,-0.895,-0.375,0.952
1590568132187,2020-05-27T10:28:52.187,1.145,-0.892,-0.366,0.960
1590568132192,2020-05-27T10:28:52.192,1.150,-0.893,-0.354,0.972
1590568132197,2020-05-27T10:28:52.197,1.155,-0.896,-0.343,0.974
1590568132202,2020-05-27T10:28:52.202,1.160,-0.907,-0.332,0.976
1590568132207,2020-05-27T10:28:52.207,1.165,-0.915,-0.315,0.964
1590568132212,2020-05-27T10:28:52.212,1.170,-0.927,-0.301,0.960
1590568132217,2020-05-27T10:28:52.217,1.175,-0.933,-0.295,0.963
1590568132222,2020-05-27T10:28:52.222,1.180,-0.931,-0.291,0.964
1590568132227,2020-05-27T10:28:52.227,1.185,-0.924,-0.288,0.971
1590568132232,2020-05-27T10:28:52.232,1.190,-0.925,-0.284,0.981
1590568132237,2020-05-27T10:28:52.237,1.195,-0.925,-0.282,0.979
1590568132242,2020-05-27T10:28:52.242,1.200,-0.921,-0.284,0.979
1590568132247,2020-05-27T10:28:52.247,1.205,-0.909,-0.288,0.982
1590568132252,2020-05-27T10:28:52.252,1.210,-0.892,-0.290,0.975
1590568132257,2020-05-27T10:28:52.257,1.215,-0.868,-0.287,0.968
1590568132262,2020-05-27T10:28:52.262,1.220,-0.836,-0.287,0.957
1590568132267,2020-05-27T10:28:52.267,1.225,-0.805,-0.282,0.945
1590568132272,2020-05-27T10:28:52.272,1.230,-0.773,-0.275,0.932
1590568132277,2020-05-27T10:28:52.277,1.235,-0.737,-0.261,0.909
1590568132282,2020-05-27T10:28:52.282,1.240,-0.721,-0.264,0.895
1590568132287,2020-05-27T10:28:52.287,1.245,-0.693,-0.245,0.879
1590568132292,2020-05-27T10:28:52.292,1.250,-0.655,-0.209,0.853
1590568132297,2020-05-27T10:28:52.297,1.255,-0.598,-0.176,0.848
1590568132302,2020-05-27T10:28:52.302,1.260,-0.573,-0.180,0.850
1590568132307,2020-05-27T10:28:52.307,1.265,-0.535,-0.157,0.845
1590568132312,2020-05-27T10:28:52.312,1.270,-0.509,-0.149,0.847
1590568132317,2020-05-27T10:28:52.317,1.275,-0.501,-0.138,0.841
1590568132322,2020-05-27T10:28:52.322,1.280,-0.487,-0.124,0.840
1590568132327,2020-05-27T10:28:52.327,1.285,-0.482,-0.108,0.839
1590568132332,2020-05-27T10:28:52.332,1.290,-0.478,-0.092,0.833
1590568132337,2020-05-27T10:28:52.337,1.295,-0.476,-0.089,0.833
1590568132342,2020-05-27T10:28:52.342,1.300,-0.482,-0.078,0.825
1590568132347,2020-05-27T10:28:52.347,1.305,-0.486,-0.060,0.822
1590568132352,2020-05-27T10:28:52.352,1.310,-0.493,-0.056,0.824
1590568132357,2020-05-27T10:28:52.357,1.315,-0.502,-0.046,0.827
1590568132362,2020-05-27T10:28:52.362,1.320,-0.507,-0.042,0.825
1590568132367,2020-05-27T10:28:52.367,1.325,-0.508,-0.040,0.813
1590568132372,2020-05-27T10:28:52.372,1.330,-0.509,-0.038,0.800
1590568132377,2020-05-27T10:28:52.377,1.335,-0.512,-0.032,0.795
1590568132382,2020-05-27T10:28:52.382,1.340,-0.506,-0.034,0.780
1590568132387,2020-05-27T10:28:52.387,1.345,-0.488,-0.033,0.765
1590568132392,2020-05-27T10:28:52.392,1.350,-0.477,-0.033,0.754
1590568132397,2020-05-27T10:28:52.397,1.355,-0.469,-0.039,0.752
1590568132402,2020-05-27T10:28:52.402,1.360,-0.461,-0.050,0.755
1590568132407,2020-05-27T10:28:52.407,1.365,-0.457,-0.057,0.763
1590568132412,2020-05-27T10:28:52.412,1.370,-0.460,-0.059,0.769
1590568132417,2020-05-27T10:28:52.417,1.375,-0.465,-0.063,0.773
1590568132422,2020-05-27T10:28:52.422,1.380,-0.473,-0.066,0.775
1590568132427,2020-05-27T10:28:52.427,1.385,-0.484,-0.067,0.775
1590568132432,2020-05-27T10:28:52.432,1.390,-0.497,-0.070,0.772
1590568132437,2020-05-27T10:28:52.437,1.395,-0.506,-0.065,0.765
1590568132442,2020-05-27T10:28:52.442,1.400,-0.513,-0.063,0.760
1590568132447,2020-05-27T10:28:52.447,1.405,-0.518,-0.064,0.755
1590568132452,2020-05-27T10:28:52.452,1.410,-0.525,-0.062,0.738
1590568132457,2020-05-27T10:28:52.457,1.415,-0.534,-0.057,0.728
1590568132462,2020-05-27T10:28:52.462,1.420,-0.534,-0.052,0.716
1590568132467,2020-05-27T10:28:52.467,1.425,-0.536,-0.052,0.708
1590568132472,2020-05-27T10:28:52.472,1.430,-0.535,-0.059,0.703
1590568132477,2020-05-27T10:28:52.477,1.435,-0.531,-0.064,0.701
1590568132482,2020-05-27T10:28:52.482,1.440,-0.531,-0.070,0.707
1590568132487,2020-05-27T10:28:52.487,1.445,-0.526,-0.074,0.708
1590568132492,2020-05-27T10:28:52.492,1.450,-0.519,-0.077,0.708
1590568132497,2020-05-27T10:28:52.497,1.455,-0.517,-0.080,0.696
1590568132502,2020-05-27T10:28:52.502,1.460,-0.517,-0.080,0.687
1590568132507,2020-05-27T10:28:52.507,1.465,-0.521,-0.077,0.673
1590568132512,2020-05-27T10:28:52.512,1.470,-0.532,-0.071,0.663
1590568132517,2020-05-27T10:28:52.517,1.475,-0.547,-0.070,0.654
1590568132522,2020-05-27T10:28:52.522,1.480,-0.563,-0.072,0.646
1590568132527,2020-05-27T10:28:52.527,1.485,-0.570,-0.072,0.638
1590568132532,2020-05-27T10:28:52.532,1.490,-0.573,-0.073,0.627
1590568132537,2020-05-27T10:28:52.537,1.495,-0.572,-0.067,0.616
1590568132542,2020-05-27T10:28:52.542,1.500,-0.569,-0.063,0.609
1590568132547,2020-05-27T10:28:52.547,1.505,-0.567,-0.056,0.600
1590568132552,2020-05-27T10:28:52.552,1.510,-0.562,-0.052,0.587
1590568132557,2020-05-27T10:28:52.557,1.515,-0.557,-0.047,0.585
1590568132562,2020-05-27T10:28:52.562,1.520,-0.549,-0.051,0.585
1590568132567,2020-05-27T10:28:52.567,1.525,-0.551,-0.053,0.584
1590568132572,2020-05-27T10:28:52.572,1.530,-0.560,-0.055,0.587
1590568132577,2020-05-27T10:28:52.577,1.535,-0.575,-0.057,0.590
1590568132582,2020-05-27T10:28:52.582,1.540,-0.595,-0.058,0.591
1590568132587,2020-05-27T10:28:52.587,1.545,-0.615,-0.056,0.591
1590568132592,2020-05-27T10:28:52.592,1.550,-0.628,-0.056,0.596
1590568132597,2020-05-27T10:28:52.597,1.555,-0.638,-0.065,0.601
1590568132602,2020-05-27T10:28:52.602,1.560,-0.643,-0.079,0.601
1590568132607,2020-05-27T10:28:52.607,1.565,-0.639,-0.092,0.604
1590568132612,2020-05-27T10:28:52.612,1.570,-0.640,-0.091,0.602
1590568132617,2020-05-27T10:28:52.617,1.575,-0.642,-0.082,0.601
1590568132622,2020-05-27T10:28:52.622,1.580,-0.646,-0.070,0.598
1590568132627,2020-05-27T10:28:52.627,1.585,-0.658,-0.062,0.596
1590568132632,2020-05-27T10:28:52.632,1.590,-0.661,-0.064,0.596
1590568132637,2020-05-27T10:28:52.637,1.595,-0.662,-0.074,0.599
1590568132642,2020-05-27T10:28:52.642,1.600,-0.662,-0.084,0.603
1590568132647,2020-05-27T10:28:52.647,1.605,-0.661,-0.092,0.609
1590568132652,2020-05-27T10:28:52.652,1.610,-0.664,-0.095,0.612
1590568132657,2020-05-27T10:28:52.657,1.615,-0.665,-0.099,0.615
1590568132662,2020-05-27T10:28:52.662,1.620,-0.666,-0.092,0.623
1590568132667,2020-05-27T10:28:52.667,1.625,-0.671,-0.086,0.626
1590568132672,2020-05-27T10:28:52.672,1.630,-0.671,-0.084,0.632
1590568132677,2020-05-27T10:28:52.677,1.635,-0.668,-0.082,0.624
1590568132682,2020-05-27T10:28:52.682,1.640,-0.667,-0.079,0.624
1590568132687,2020-05-27T10:28:52.687,1.645,-0.671,-0.079,0.619
1590568132692,2020-05-27T10:28:52.692,1.650,-0.678,-0.079,0.612
1590568132697,2020-05-27T10:28:52.697,1.655,-0.689,-0.079,0.612
1590568132702,2020-05-27T10:28:52.702,1.660,-0.707,-0.075,0.615
1590568132707,2020-05-27T10:28:52.707,1.665,-0.722,-0.081,0.619
1590568132712,2020-05-27T10:28:52.712,1.670,-0.730,-0.090,0.622
1590568132717,2020-05-27T10:28:52.717,1.675,-0.742,-0.097,0.626
1590568132722,2020-05-27T10:28:52.722,1.680,-0.749,-0.104,0.633
1590568132727,2020-05-27T10:28:52.727,1.685,-0.759,-0.109,0.642
1590568132732,2020-05-27T10:28:52.732,1.690,-0.758,-0.113,0.639
1590568132737,2020-05-27T10:28:52.737,1.695,-0.763,-0.122,0.637
1590568132742,2020-05-27T10:28:52.742,1.700,-0.768,-0.125,0.635
1590568132747,2020-05-27T10:28:52.747,1.705,-0.774,-0.129,0.630
1590568132752,2020-05-27T10:28:52.752,1.710,-0.788,-0.125,0.624
1590568132757,2020-05-27T10:28:52.757,1.715,-0.798,-0.117,0.625
1590568132762,2020-05-27T10:28:52.762,1.720,-0.808,-0.107,0.623
1590568132767,2020-05-27T10:28:52.767,1.725,-0.819,-0.092,0.630
1590568132772,2020-05-27T10:28:52.772,1.730,-0.821,-0.074,0.626
1590568132777,2020-05-27T10:28:52.777,1.735,-0.818,-0.056,0.642
1590568132782,2020-05-27T10:28:52.782,1.740,-0.814,-0.039,0.658
1590568132787,2020-05-27T10:28:52.787,1.745,-0.809,-0.026,0.671
1590568132792,2020-05-27T10:28:52.792,1.750,-0.805,-0.018,0.682
1590568132797,2020-05-27T10:28:52.797,1.755,-0.805,-0.013,0.687
1590568132802,2020-05-27T10:28:52.802,1.760,-0.802,-0.011,0.685
1590568132807,2020-05-27T10:28:52.807,1.765,-0.799,-0.027,0.690
1590568132812,2020-05-27T10:28:52.812,1.770,-0.801,-0.045,0.704
1590568132817,2020-05-27T10:28:52.817,1.775,-0.808,-0.063,0.714
1590568132822,2020-05-27T10:28:52.822,1.780,-0.825,-0.075,0.723
