epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1590567416332,2020-05-27T10:16:56.332,0.000,-0.818,-0.156,0.572
1590567416337,2020-05-27T10:16:56.337,0.005,-0.826,-0.158,0.577
1590567416342,2020-05-27T10:16:56.342,0.010,-0.824,-0.159,0.576
1590567416347,2020-05-27T10:16:56.347,0.015,-0.825,-0.160,0.570
1590567416352,2020-05-27T10:16:56.352,0.020,-0.823,-0.157,0.573
1590567416357,2020-05-27T10:16:56.357,0.025,-0.823,-0.160,0.573
1590567416362,2020-05-27T10:16:56.362,0.030,-0.827,-0.161,0.574
1590567416367,2020-05-27T10:16:56.367,0.035,-0.824,-0.159,0.572
1590567416372,2020-05-27T10:16:56.372,0.040,-0.824,-0.161,0.571
1590567416377,2020-05-27T10:16:56.377,0.045,-0.822,-0.159,0.568
1590567416382,2020-05-27T10:16:56.382,0.050,-0.826,-0.162,0.566
1590567416387,2020-05-27T10:16:56.387,0.055,-0.826,-0.164,0.569
1590567416392,2020-05-27T10:16:56.392,0.060,-0.821,-0.162,0.572
1590567416397,2020-05-27T10:16:56.397,0.065,-0.823,-0.165,0.573
1590567416402,2020-05-27T10:16:56.402,0.070,-0.823,-0.160,0.573
1590567416407,2020-05-27T10:16:56.407,0.075,-0.825,-0.162,0.576
1590567416412,2020-05-27T10:16:56.412,0.080,-0.823,-0.165,0.574
1590567416417,2020-05-27T10:16:56.417,0.085,-0.822,-0.163,0.571
1590567416422,2020-05-27T10:16:56.422,0.090,-0.820,-0.161,0.574
1590567416427,2020-05-27T10:16:56.427,0.095,-0.819,-0.160,0.572
1590567416432,2020-05-27T10:16:56.432,0.100,-0.822,-0.157,0.569
1590567416437,2020-05-27T10:16:56.437,0.105,-0.824,-0.158,0.569
1590567416442,2020-05-27T10:16:56.442,0.110,-0.824,-0.161,0.572
1590567416447,2020-05-27T10:16:56.447,0.115,-0.826,-0.161,0.572
1590567416452,2020-05-27T10:16:56.452,0.120,-0.826,-0.160,0.572
1590567416457,2020-05-27T10:16:56.457,0.125,-0.827,-0.162,0.575
1590567416462,2020-05-27T10:16:56.462,0.130,-0.826,-0.162,0.576
1590567416467,2020-05-27T10:16:56.467,0.135,-0.826,-0.164,0.574
1590567416472,2020-05-27T10:16:56.472,0.140,-0.828,-0.163,0.575
1590567416477,2020-05-27T10:16:56.477,0.145,-0.829,-0.164,0.574
1590567416482,2020-05-27T10:16:56.482,0.150,-0.821,-0.167,0.576
1590567416487,2020-05-27T10:16:56.487,0.155,-0.822,-0.165,0.575
1590567416492,2020-05-27T10:16:56.492,0.160,-0.824,-0.164,0.572
1590567416497,2020-05-27T10:16:56.497,0.165,-0.825,-0.161,0.571
1590567416502,2020-05-27T10:16:56.502,0.170,-0.826,-0.163,0.575
1590567416507,2020-05-27T10:16:56.507,0.175,-0.824,-0.162,0.571
1590567416512,2020-05-27T10:16:56.512,0.180,-0.827,-0.161,0.570
1590567416517,2020-05-27T10:16:56.517,0.185,-0.823,-0.165,0.572
1590567416522,2020-05-27T10:16:56.522,0.190,-0.822,-0.164,0.575
1590567416527,2020-05-27T10:16:56.527,0.195,-0.824,-0.163,0.575
1590567416532,2020-05-27T10:16:56.532,0.200,-0.823,-0.163,0.574
1590567416537,2020-05-27T10:16:56.537,0.205,-0.823,-0.157,0.571
1590567416542,2020-05-27T10:16:56.542,0.210,-0.825,-0.160,0.572
1590567416547,2020-05-27T10:16:56.547,0.215,-0.824,-0.162,0.573
1590567416552,2020-05-27T10:16:56.552,0.220,-0.822,-0.159,0.571
1590567416557,2020-05-27T10:16:56.557,0.225,-0.822,-0.160,0.573
1590567416562,2020-05-27T10:16:56.562,0.230,-0.821,-0.158,0.577
1590567416567,2020-05-27T10:16:56.567,0.235,-0.820,-0.164,0.577
1590567416572,2020-05-27T10:16:56.572,0.240,-0.820,-0.164,0.576
1590567416577,2020-05-27T10:16:56.577,0.245,-0.816,-0.165,0.578
1590567416582,2020-05-27T10:16:56.582,0.250,-0.820,-0.160,0.576
1590567416587,2020-05-27T10:16:56.587,0.255,-0.819,-0.162,0.576
1590567416592,2020-05-27T10:16:56.592,0.260,-0.824,-0.162,0.577
1590567416597,2020-05-27T10:16:56.597,0.265,-0.823,-0.163,0.576
1590567416602,2020-05-27T10:16:56.602,0.270,-0.823,-0.161,0.576
1590567416607,2020-05-27T10:16:56.607,0.275,-0.824,-0.162,0.576
1590567416612,2020-05-27T10:16:56.612,0.280,-0.821,-0.164,0.575
1590567416617,2020-05-27T10:16:56.617,0.285,-0.823,-0.163,0.577
1590567416622,2020-05-27T10:16:56.622,0.290,-0.823,-0.165,0.578
1590567416627,2020-05-27T10:16:56.627,0.295,-0.824,-0.165,0.574
1590567416632,2020-05-27T10:16:56.632,0.300,-0.826,-0.165,0.580
1590567416637,2020-05-27T10:16:56.637,0.305,-0.820,-0.162,0.576
1590567416642,2020-05-27T10:16:56.642,0.310,-0.822,-0.160,0.575
1590567416647,2020-05-27T10:16:56.647,0.315,-0.824,-0.164,0.574
1590567416652,2020-05-27T10:16:56.652,0.320,-0.821,-0.166,0.577
1590567416657,2020-05-27T10:16:56.657,0.325,-0.825,-0.162,0.570
1590567416662,2020-05-27T10:16:56.662,0.330,-0.821,-0.160,0.574
1590567416667,2020-05-27T10:16:56.667,0.335,-0.822,-0.160,0.575
1590567416672,2020-05-27T10:16:56.672,0.340,-0.822,-0.163,0.575
1590567416677,2020-05-27T10:16:56.677,0.345,-0.823,-0.165,0.577
1590567416682,2020-05-27T10:16:56.682,0.350,-0.822,-0.165,0.580
1590567416687,2020-05-27T10:16:56.687,0.355,-0.821,-0.159,0.575
1590567416692,2020-05-27T10:16:56.692,0.360,-0.822,-0.162,0.577
1590567416697,2020-05-27T10:16:56.697,0.365,-0.821,-0.165,0.577
1590567416702,2020-05-27T10:16:56.702,0.370,-0.820,-0.165,0.574
1590567416707,2020-05-27T10:16:56.707,0.375,-0.820,-0.164,0.576
1590567416712,2020-05-27T10:16:56.712,0.380,-0.823,-0.161,0.574
1590567416717,2020-05-27T10:16:56.717,0.385,-0.823,-0.167,0.574
1590567416722,2020-05-27T10:16:56.722,0.390,-0.824,-0.161,0.577
1590567416727,2020-05-27T10:16:56.727,0.395,-0.824,-0.162,0.579
1590567416732,2020-05-27T10:16:56.732,0.400,-0.824,-0.164,0.578
1590567416737,2020-05-27T10:16:56.737,0.405,-0.822,-0.163,0.575
1590567416742,2020-05-27T10:16:56.742,0.410,-0.824,-0.163,0.573
1590567416747,2020-05-27T10:16:56.747,0.415,-0.820,-0.160,0.574
1590567416752,2020-05-27T10:16:56.752,0.420,-0.822,-0.161,0.575
1590567416757,2020-05-27T10:16:56.757,0.425,-0.823,-0.160,0.575
1590567416762,2020-05-27T10:16:56.762,0.430,-0.822,-0.159,0.575
1590567416767,2020-05-27T10:16:56.767,0.435,-0.822,-0.158,0.577
1590567416772,2020-05-27T10:16:56.772,0.440,-0.819,-0.159,0.577
1590567416777,2020-05-27T10:16:56.777,0.445,-0.821,-0.160,0.577
1590567416782,2020-05-27T10:16:56.782,0.450,-0.823,-0.160,0.576
1590567416787,2020-05-27T10:16:56.787,0.455,-0.825,-0.158,0.573
1590567416792,2020-05-27T10:16:56.792,0.460,-0.821,-0.158,0.571
1590567416797,2020-05-27T10:16:56.797,0.465,-0.826,-0.160,0.576
1590567416802,2020-05-27T10:16:56.802,0.470,-0.822,-0.158,0.574
1590567416807,2020-05-27T10:16:56.807,0.475,-0.821,-0.162,0.575
1590567416812,2020-05-27T10:16:56.812,0.480,-0.823,-0.158,0.575
1590567416817,2020-05-27T10:16:56.817,0.485,-0.824,-0.157,0.577
1590567416822,2020-05-27T10:16:56.822,0.490,-0.826,-0.158,0.573
1590567416827,2020-05-27T10:16:56.827,0.495,-0.823,-0.160,0.576
1590567416832,2020-05-27T10:16:56.832,0.500,-0.824,-0.161,0.575
1590567416837,2020-05-27T10:16:56.837,0.505,-0.825,-0.159,0.572
1590567416842,2020-05-27T10:16:56.842,0.510,-0.825,-0.158,0.575
1590567416847,2020-05-27T10:16:56.847,0.515,-0.823,-0.164,0.576
1590567416852,2020-05-27T10:16:56.852,0.520,-0.824,-0.162,0.576
1590567416857,2020-05-27T10:16:56.857,0.525,-0.823,-0.164,0.574
1590567416862,2020-05-27T10:16:56.862,0.530,-0.821,-0.161,0.573
1590567416867,2020-05-27T10:16:56.867,0.535,-0.824,-0.161,0.575
1590567416872,2020-05-27T10:16:56.872,0.540,-0.822,-0.162,0.574
1590567416877,2020-05-27T10:16:56.877,0.545,-0.819,-0.157,0.573
1590567416882,2020-05-27T10:16:56.882,0.550,-0.820,-0.159,0.576
1590567416887,2020-05-27T10:16:56.887,0.555,-0.825,-0.163,0.579
1590567416892,2020-05-27T10:16:56.892,0.560,-0.825,-0.160,0.576
1590567416897,2020-05-27T10:16:56.897,0.565,-0.822,-0.158,0.579
1590567416902,2020-05-27T10:16:56.902,0.570,-0.821,-0.159,0.578
1590567416907,2020-05-27T10:16:56.907,0.575,-0.822,-0.165,0.575
1590567416912,2020-05-27T10:16:56.912,0.580,-0.821,-0.159,0.576
1590567416917,2020-05-27T10:16:56.917,0.585,-0.821,-0.161,0.576
1590567416922,2020-05-27T10:16:56.922,0.590,-0.821,-0.160,0.577
1590567416927,2020-05-27T10:16:56.927,0.595,-0.823,-0.158,0.576
1590567416932,2020-05-27T10:16:56.932,0.600,-0.821,-0.158,0.573
1590567416937,2020-05-27T10:16:56.937,0.605,-0.823,-0.159,0.575
1590567416942,2020-05-27T10:16:56.942,0.610,-0.822,-0.157,0.576
1590567416947,2020-05-27T10:16:56.947,0.615,-0.823,-0.161,0.573
1590567416952,2020-05-27T10:16:56.952,0.620,-0.821,-0.160,0.578
1590567416957,2020-05-27T10:16:56.957,0.625,-0.821,-0.164,0.580
1590567416962,2020-05-27T10:16:56.962,0.630,-0.823,-0.158,0.571
1590567416967,2020-05-27T10:16:56.967,0.635,-0.825,-0.160,0.573
1590567416972,2020-05-27T10:16:56.972,0.640,-0.822,-0.160,0.578
1590567416977,2020-05-27T10:16:56.977,0.645,-0.819,-0.163,0.575
1590567416982,2020-05-27T10:16:56.982,0.650,-0.822,-0.162,0.576
1590567416987,2020-05-27T10:16:56.987,0.655,-0.823,-0.160,0.574
1590567416992,2020-05-27T10:16:56.992,0.660,-0.825,-0.157,0.571
1590567416997,2020-05-27T10:16:56.997,0.665,-0.828,-0.157,0.570
1590567417002,2020-05-27T10:16:57.002,0.670,-0.825,-0.158,0.572
1590567417007,2020-05-27T10:16:57.007,0.675,-0.822,-0.155,0.569
1590567417012,2020-05-27T10:16:57.012,0.680,-0.820,-0.157,0.568
1590567417017,2020-05-27T10:16:57.017,0.685,-0.823,-0.157,0.569
1590567417022,2020-05-27T10:16:57.022,0.690,-0.821,-0.158,0.570
1590567417027,2020-05-27T10:16:57.027,0.695,-0.824,-0.160,0.569
1590567417032,2020-05-27T10:16:57.032,0.700,-0.827,-0.163,0.573
1590567417037,2020-05-27T10:16:57.037,0.705,-0.827,-0.163,0.580
1590567417042,2020-05-27T10:16:57.042,0.710,-0.828,-0.164,0.578
1590567417047,2020-05-27T10:16:57.047,0.715,-0.823,-0.168,0.581
1590567417052,2020-05-27T10:16:57.052,0.720,-0.823,-0.169,0.580
1590567417057,2020-05-27T10:16:57.057,0.725,-0.823,-0.165,0.583
1590567417062,2020-05-27T10:16:57.062,0.730,-0.822,-0.165,0.580
1590567417067,2020-05-27T10:16:57.067,0.735,-0.819,-0.160,0.576
1590567417072,2020-05-27T10:16:57.072,0.740,-0.816,-0.162,0.576
1590567417077,2020-05-27T10:16:57.077,0.745,-0.819,-0.163,0.580
1590567417082,2020-05-27T10:16:57.082,0.750,-0.818,-0.162,0.581
1590567417087,2020-05-27T10:16:57.087,0.755,-0.817,-0.163,0.580
1590567417092,2020-05-27T10:16:57.092,0.760,-0.818,-0.164,0.580
1590567417097,2020-05-27T10:16:57.097,0.765,-0.817,-0.163,0.576
1590567417102,2020-05-27T10:16:57.102,0.770,-0.818,-0.162,0.575
1590567417107,2020-05-27T10:16:57.107,0.775,-0.819,-0.162,0.577
1590567417112,2020-05-27T10:16:57.112,0.780,-0.816,-0.160,0.584
1590567417117,2020-05-27T10:16:57.117,0.785,-0.818,-0.162,0.579
1590567417122,2020-05-27T10:16:57.122,0.790,-0.819,-0.160,0.577
1590567417127,2020-05-27T10:16:57.127,0.795,-0.817,-0.158,0.579
1590567417132,2020-05-27T10:16:57.132,0.800,-0.818,-0.158,0.577
1590567417137,2020-05-27T10:16:57.137,0.805,-0.819,-0.162,0.574
1590567417142,2020-05-27T10:16:57.142,0.810,-0.825,-0.159,0.578
1590567417147,2020-05-27T10:16:57.147,0.815,-0.821,-0.157,0.579
1590567417152,2020-05-27T10:16:57.152,0.820,-0.820,-0.158,0.572
1590567417157,2020-05-27T10:16:57.157,0.825,-0.824,-0.159,0.576
1590567417162,2020-05-27T10:16:57.162,0.830,-0.821,-0.162,0.577
1590567417167,2020-05-27T10:16:57.167,0.835,-0.824,-0.158,0.577
1590567417172,2020-05-27T10:16:57.172,0.840,-0.825,-0.156,0.578
1590567417177,2020-05-27T10:16:57.177,0.845,-0.824,-0.161,0.581
1590567417182,2020-05-27T10:16:57.182,0.850,-0.823,-0.164,0.578
1590567417187,2020-05-27T10:16:57.187,0.855,-0.825,-0.165,0.577
1590567417192,2020-05-27T10:16:57.192,0.860,-0.823,-0.163,0.577
1590567417197,2020-05-27T10:16:57.197,0.865,-0.824,-0.165,0.579
1590567417202,2020-05-27T10:16:57.202,0.870,-0.823,-0.163,0.577
1590567417207,2020-05-27T10:16:57.207,0.875,-0.823,-0.160,0.577
1590567417212,2020-05-27T10:16:57.212,0.880,-0.824,-0.161,0.577
1590567417217,2020-05-27T10:16:57.217,0.885,-0.823,-0.160,0.575
1590567417222,2020-05-27T10:16:57.222,0.890,-0.819,-0.160,0.580
1590567417227,2020-05-27T10:16:57.227,0.895,-0.820,-0.163,0.579
1590567417232,2020-05-27T10:16:57.232,0.900,-0.819,-0.161,0.577
1590567417237,2020-05-27T10:16:57.237,0.905,-0.816,-0.164,0.576
1590567417242,2020-05-27T10:16:57.242,0.910,-0.819,-0.160,0.574
1590567417247,2020-05-27T10:16:57.247,0.915,-0.817,-0.155,0.572
1590567417252,2020-05-27T10:16:57.252,0.920,-0.817,-0.155,0.571
1590567417257,2020-05-27T10:16:57.257,0.925,-0.820,-0.161,0.569
1590567417262,2020-05-27T10:16:57.262,0.930,-0.826,-0.158,0.571
1590567417267,2020-05-27T10:16:57.267,0.935,-0.824,-0.156,0.569
1590567417272,2020-05-27T10:16:57.272,0.940,-0.824,-0.158,0.575
1590567417277,2020-05-27T10:16:57.277,0.945,-0.827,-0.161,0.574
1590567417282,2020-05-27T10:16:57.282,0.950,-0.823,-0.159,0.579
1590567417287,2020-05-27T10:16:57.287,0.955,-0.824,-0.163,0.579
1590567417292,2020-05-27T10:16:57.292,0.960,-0.822,-0.163,0.576
1590567417297,2020-05-27T10:16:57.297,0.965,-0.823,-0.161,0.578
1590567417302,2020-05-27T10:16:57.302,0.970,-0.823,-0.162,0.576
1590567417307,2020-05-27T10:16:57.307,0.975,-0.824,-0.164,0.578
1590567417312,2020-05-27T10:16:57.312,0.980,-0.824,-0.161,0.576
1590567417317,2020-05-27T10:16:57.317,0.985,-0.824,-0.159,0.577
1590567417322,2020-05-27T10:16:57.322,0.990,-0.824,-0.159,0.575
1590567417327,2020-05-27T10:16:57.327,0.995,-0.827,-0.158,0.573
1590567417332,2020-05-27T10:16:57.332,1.000,-0.826,-0.161,0.573
1590567417337,2020-05-27T10:16:57.337,1.005,-0.825,-0.158,0.575
1590567417342,2020-05-27T10:16:57.342,1.010,-0.824,-0.158,0.577
1590567417347,2020-05-27T10:16:57.347,1.015,-0.825,-0.161,0.576
1590567417352,2020-05-27T10:16:57.352,1.020,-0.823,-0.157,0.570
1590567417357,2020-05-27T10:16:57.357,1.025,-0.819,-0.159,0.574
1590567417362,2020-05-27T10:16:57.362,1.030,-0.821,-0.161,0.575
1590567417367,2020-05-27T10:16:57.367,1.035,-0.822,-0.158,0.575
1590567417372,2020-05-27T10:16:57.372,1.040,-0.820,-0.157,0.574
1590567417377,2020-05-27T10:16:57.377,1.045,-0.820,-0.159,0.575
1590567417382,2020-05-27T10:16:57.382,1.050,-0.820,-0.158,0.573
1590567417387,2020-05-27T10:16:57.387,1.055,-0.819,-0.162,0.576
1590567417392,2020-05-27T10:16:57.392,1.060,-0.820,-0.160,0.576
1590567417397,2020-05-27T10:16:57.397,1.065,-0.823,-0.161,0.573
1590567417402,2020-05-27T10:16:57.402,1.070,-0.821,-0.161,0.575
1590567417407,2020-05-27T10:16:57.407,1.075,-0.823,-0.159,0.577
1590567417412,2020-05-27T10:16:57.412,1.080,-0.826,-0.157,0.580
1590567417417,2020-05-27T10:16:57.417,1.085,-0.825,-0.157,0.578
1590567417422,2020-05-27T10:16:57.422,1.090,-0.824,-0.160,0.578
1590567417427,2020-05-27T10:16:57.427,1.095,-0.821,-0.161,0.578
1590567417432,2020-05-27T10:16:57.432,1.100,-0.819,-0.160,0.577
1590567417437,2020-05-27T10:16:57.437,1.105,-0.822,-0.164,0.572
1590567417442,2020-05-27T10:16:57.442,1.110,-0.825,-0.162,0.577
1590567417447,2020-05-27T10:16:57.447,1.115,-0.817,-0.164,0.579
1590567417452,2020-05-27T10:16:57.452,1.120,-0.820,-0.163,0.578
1590567417457,2020-05-27T10:16:57.457,1.125,-0.822,-0.161,0.578
1590567417462,2020-05-27T10:16:57.462,1.130,-0.822,-0.161,0.579
1590567417467,2020-05-27T10:16:57.467,1.135,-0.821,-0.163,0.579
1590567417472,2020-05-27T10:16:57.472,1.140,-0.822,-0.161,0.575
1590567417477,2020-05-27T10:16:57.477,1.145,-0.819,-0.161,0.577
1590567417482,2020-05-27T10:16:57.482,1.150,-0.816,-0.164,0.572
1590567417487,2020-05-27T10:16:57.487,1.155,-0.818,-0.165,0.573
1590567417492,2020-05-27T10:16:57.492,1.160,-0.822,-0.160,0.582
1590567417497,2020-05-27T10:16:57.497,1.165,-0.819,-0.157,0.577
1590567417502,2020-05-27T10:16:57.502,1.170,-0.821,-0.160,0.576
1590567417507,2020-05-27T10:16:57.507,1.175,-0.821,-0.159,0.577
1590567417512,2020-05-27T10:16:57.512,1.180,-0.825,-0.159,0.574
1590567417517,2020-05-27T10:16:57.517,1.185,-0.824,-0.162,0.578
1590567417522,2020-05-27T10:16:57.522,1.190,-0.821,-0.163,0.576
1590567417527,2020-05-27T10:16:57.527,1.195,-0.820,-0.160,0.573
1590567417532,2020-05-27T10:16:57.532,1.200,-0.819,-0.162,0.576
1590567417537,2020-05-27T10:16:57.537,1.205,-0.822,-0.162,0.576
1590567417542,2020-05-27T10:16:57.542,1.210,-0.820,-0.161,0.575
1590567417547,2020-05-27T10:16:57.547,1.215,-0.821,-0.159,0.578
1590567417552,2020-05-27T10:16:57.552,1.220,-0.822,-0.156,0.579
1590567417557,2020-05-27T10:16:57.557,1.225,-0.820,-0.159,0.577
1590567417562,2020-05-27T10:16:57.562,1.230,-0.823,-0.161,0.579
1590567417567,2020-05-27T10:16:57.567,1.235,-0.819,-0.158,0.575
1590567417572,2020-05-27T10:16:57.572,1.240,-0.819,-0.161,0.575
1590567417577,2020-05-27T10:16:57.577,1.245,-0.819,-0.159,0.579
1590567417582,2020-05-27T10:16:57.582,1.250,-0.819,-0.162,0.577
1590567417587,2020-05-27T10:16:57.587,1.255,-0.818,-0.162,0.575
1590567417592,2020-05-27T10:16:57.592,1.260,-0.819,-0.159,0.574
1590567417597,2020-05-27T10:16:57.597,1.265,-0.820,-0.163,0.577
1590567417602,2020-05-27T10:16:57.602,1.270,-0.821,-0.165,0.579
1590567417607,2020-05-27T10:16:57.607,1.275,-0.821,-0.164,0.580
1590567417612,2020-05-27T10:16:57.612,1.280,-0.819,-0.162,0.581
1590567417617,2020-05-27T10:16:57.617,1.285,-0.822,-0.162,0.579
1590567417622,2020-05-27T10:16:57.622,1.290,-0.822,-0.161,0.576
1590567417627,2020-05-27T10:16:57.627,1.295,-0.825,-0.162,0.577
1590567417632,2020-05-27T10:16:57.632,1.300,-0.822,-0.164,0.578
1590567417637,2020-05-27T10:16:57.637,1.305,-0.817,-0.161,0.579
1590567417642,2020-05-27T10:16:57.642,1.310,-0.821,-0.160,0.581
1590567417647,2020-05-27T10:16:57.647,1.315,-0.821,-0.159,0.581
1590567417652,2020-05-27T10:16:57.652,1.320,-0.817,-0.159,0.573
1590567417657,2020-05-27T10:16:57.657,1.325,-0.820,-0.160,0.580
1590567417662,2020-05-27T10:16:57.662,1.330,-0.820,-0.157,0.583
1590567417667,2020-05-27T10:16:57.667,1.335,-0.821,-0.160,0.578
1590567417672,2020-05-27T10:16:57.672,1.340,-0.822,-0.161,0.581
1590567417677,2020-05-27T10:16:57.677,1.345,-0.823,-0.162,0.577
1590567417682,2020-05-27T10:16:57.682,1.350,-0.824,-0.158,0.578
1590567417687,2020-05-27T10:16:57.687,1.355,-0.824,-0.161,0.580
1590567417692,2020-05-27T10:16:57.692,1.360,-0.818,-0.165,0.578
1590567417697,2020-05-27T10:16:57.697,1.365,-0.821,-0.164,0.573
1590567417702,2020-05-27T10:16:57.702,1.370,-0.821,-0.158,0.577
1590567417707,2020-05-27T10:16:57.707,1.375,-0.818,-0.162,0.579
1590567417712,2020-05-27T10:16:57.712,1.380,-0.820,-0.160,0.577
1590567417717,2020-05-27T10:16:57.717,1.385,-0.819,-0.158,0.579
1590567417722,2020-05-27T10:16:57.722,1.390,-0.819,-0.159,0.580
1590567417727,2020-05-27T10:16:57.727,1.395,-0.820,-0.161,0.582
1590567417732,2020-05-27T10:16:57.732,1.400,-0.825,-0.162,0.583
1590567417737,2020-05-27T10:16:57.737,1.405,-0.821,-0.160,0.579
1590567417742,2020-05-27T10:16:57.742,1.410,-0.821,-0.161,0.581
1590567417747,2020-05-27T10:16:57.747,1.415,-0.820,-0.161,0.581
1590567417752,2020-05-27T10:16:57.752,1.420,-0.820,-0.164,0.579
1590567417757,2020-05-27T10:16:57.757,1.425,-0.822,-0.162,0.574
1590567417762,2020-05-27T10:16:57.762,1.430,-0.820,-0.159,0.575
1590567417767,2020-05-27T10:16:57.767,1.435,-0.823,-0.161,0.574
1590567417772,2020-05-27T10:16:57.772,1.440,-0.823,-0.161,0.573
1590567417777,2020-05-27T10:16:57.777,1.445,-0.823,-0.157,0.567
1590567417782,2020-05-27T10:16:57.782,1.450,-0.825,-0.156,0.567
1590567417787,2020-05-27T10:16:57.787,1.455,-0.824,-0.155,0.570
1590567417792,2020-05-27T10:16:57.792,1.460,-0.825,-0.153,0.567
1590567417797,2020-05-27T10:16:57.797,1.465,-0.825,-0.157,0.573
1590567417802,2020-05-27T10:16:57.802,1.470,-0.824,-0.157,0.568
1590567417807,2020-05-27T10:16:57.807,1.475,-0.825,-0.156,0.568
1590567417812,2020-05-27T10:16:57.812,1.480,-0.828,-0.160,0.577
1590567417817,2020-05-27T10:16:57.817,1.485,-0.827,-0.162,0.578
1590567417822,2020-05-27T10:16:57.822,1.490,-0.824,-0.161,0.578
1590567417827,2020-05-27T10:16:57.827,1.495,-0.824,-0.162,0.580
1590567417832,2020-05-27T10:16:57.832,1.500,-0.823,-0.162,0.584
1590567417837,2020-05-27T10:16:57.837,1.505,-0.818,-0.166,0.581
1590567417842,2020-05-27T10:16:57.842,1.510,-0.816,-0.166,0.579
1590567417847,2020-05-27T10:16:57.847,1.515,-0.817,-0.162,0.581
1590567417852,2020-05-27T10:16:57.852,1.520,-0.817,-0.162,0.578
1590567417857,2020-05-27T10:16:57.857,1.525,-0.821,-0.164,0.577
1590567417862,2020-05-27T10:16:57.862,1.530,-0.820,-0.165,0.582
1590567417867,2020-05-27T10:16:57.867,1.535,-0.819,-0.163,0.582
1590567417872,2020-05-27T10:16:57.872,1.540,-0.818,-0.165,0.581
1590567417877,2020-05-27T10:16:57.877,1.545,-0.819,-0.165,0.582
1590567417882,2020-05-27T10:16:57.882,1.550,-0.818,-0.164,0.578
1590567417887,2020-05-27T10:16:57.887,1.555,-0.820,-0.159,0.576
1590567417892,2020-05-27T10:16:57.892,1.560,-0.820,-0.162,0.581
1590567417897,2020-05-27T10:16:57.897,1.565,-0.820,-0.162,0.576
1590567417902,2020-05-27T10:16:57.902,1.570,-0.822,-0.161,0.577
1590567417907,2020-05-27T10:16:57.907,1.575,-0.822,-0.157,0.577
1590567417912,2020-05-27T10:16:57.912,1.580,-0.821,-0.154,0.576
1590567417917,2020-05-27T10:16:57.917,1.585,-0.824,-0.157,0.577
1590567417922,2020-05-27T10:16:57.922,1.590,-0.819,-0.156,0.578
1590567417927,2020-05-27T10:16:57.927,1.595,-0.819,-0.159,0.574
1590567417932,2020-05-27T10:16:57.932,1.600,-0.822,-0.161,0.579
1590567417937,2020-05-27T10:16:57.937,1.605,-0.821,-0.160,0.577
1590567417942,2020-05-27T10:16:57.942,1.610,-0.821,-0.158,0.577
1590567417947,2020-05-27T10:16:57.947,1.615,-0.821,-0.159,0.580
1590567417952,2020-05-27T10:16:57.952,1.620,-0.819,-0.162,0.579
1590567417957,2020-05-27T10:16:57.957,1.625,-0.825,-0.163,0.577
1590567417962,2020-05-27T10:16:57.962,1.630,-0.823,-0.165,0.576
1590567417967,2020-05-27T10:16:57.967,1.635,-0.823,-0.166,0.577
1590567417972,2020-05-27T10:16:57.972,1.640,-0.824,-0.163,0.577
1590567417977,2020-05-27T10:16:57.977,1.645,-0.823,-0.163,0.582
1590567417982,2020-05-27T10:16:57.982,1.650,-0.821,-0.164,0.577
1590567417987,2020-05-27T10:16:57.987,1.655,-0.821,-0.162,0.577
1590567417992,2020-05-27T10:16:57.992,1.660,-0.822,-0.158,0.581
1590567417997,2020-05-27T10:16:57.997,1.665,-0.821,-0.161,0.579
1590567418002,2020-05-27T10:16:58.002,1.670,-0.819,-0.159,0.578
1590567418007,2020-05-27T10:16:58.007,1.675,-0.821,-0.160,0.578
1590567418012,2020-05-27T10:16:58.012,1.680,-0.819,-0.161,0.579
1590567418017,2020-05-27T10:16:58.017,1.685,-0.817,-0.160,0.576
1590567418022,2020-05-27T10:16:58.022,1.690,-0.815,-0.159,0.578
1590567418027,2020-05-27T10:16:58.027,1.695,-0.815,-0.159,0.578
1590567418032,2020-05-27T10:16:58.032,1.700,-0.820,-0.157,0.576
1590567418037,2020-05-27T10:16:58.037,1.705,-0.820,-0.159,0.576
1590567418042,2020-05-27T10:16:58.042,1.710,-0.822,-0.159,0.578
1590567418047,2020-05-27T10:16:58.047,1.715,-0.823,-0.162,0.577
1590567418052,2020-05-27T10:16:58.052,1.720,-0.825,-0.158,0.578
1590567418057,2020-05-27T10:16:58.057,1.725,-0.823,-0.160,0.575
1590567418062,2020-05-27T10:16:58.062,1.730,-0.820,-0.162,0.576
1590567418067,2020-05-27T10:16:58.067,1.735,-0.824,-0.163,0.578
1590567418072,2020-05-27T10:16:58.072,1.740,-0.824,-0.166,0.583
1590567418077,2020-05-27T10:16:58.077,1.745,-0.821,-0.162,0.581
1590567418082,2020-05-27T10:16:58.082,1.750,-0.819,-0.163,0.576
1590567418087,2020-05-27T10:16:58.087,1.755,-0.822,-0.163,0.575
1590567418092,2020-05-27T10:16:58.092,1.760,-0.820,-0.165,0.579
1590567418097,2020-05-27T10:16:58.097,1.765,-0.823,-0.167,0.577
1590567418102,2020-05-27T10:16:58.102,1.770,-0.822,-0.161,0.578
1590567418107,2020-05-27T10:16:58.107,1.775,-0.821,-0.161,0.577
1590567418112,2020-05-27T10:16:58.112,1.780,-0.821,-0.161,0.580
