epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1619362815820,2021-04-25T17:00:15.820,0.000,-0.871,-0.133,0.477
1619362815825,2021-04-25T17:00:15.825,0.005,-0.881,-0.133,0.479
1619362815830,2021-04-25T17:00:15.830,0.010,-0.878,-0.130,0.480
1619362815835,2021-04-25T17:00:15.835,0.015,-0.880,-0.126,0.486
1619362815840,2021-04-25T17:00:15.840,0.020,-0.882,-0.126,0.483
1619362815845,2021-04-25T17:00:15.845,0.025,-0.883,-0.122,0.483
1619362815850,2021-04-25T17:00:15.850,0.030,-0.880,-0.123,0.479
1619362815855,2021-04-25T17:00:15.855,0.035,-0.884,-0.123,0.481
1619362815860,2021-04-25T17:00:15.860,0.040,-0.883,-0.123,0.482
1619362815865,2021-04-25T17:00:15.865,0.045,-0.884,-0.123,0.483
1619362815870,2021-04-25T17:00:15.870,0.050,-0.884,-0.126,0.476
1619362815875,2021-04-25T17:00:15.875,0.055,-0.884,-0.125,0.474
1619362815880,2021-04-25T17:00:15.880,0.060,-0.884,-0.123,0.482
1619362815885,2021-04-25T17:00:15.885,0.065,-0.881,-0.122,0.479
1619362815890,2021-04-25T17:00:15.890,0.070,-0.882,-0.123,0.479
1619362815895,2021-04-25T17:00:15.895,0.075,-0.883,-0.121,0.480
1619362815900,2021-04-25T17:00:15.900,0.080,-0.883,-0.126,0.479
1619362815905,2021-04-25T17:00:15.905,0.085,-0.885,-0.125,0.481
1619362815910,2021-04-25T17:00:15.910,0.090,-0.884,-0.123,0.479
1619362815915,2021-04-25T17:00:15.915,0.095,-0.885,-0.127,0.478
1619362815920,2021-04-25T17:00:15.920,0.100,-0.883,-0.128,0.475
1619362815925,2021-04-25T17:00:15.925,0.105,-0.885,-0.128,0.478
1619362815930,2021-04-25T17:00:15.930,0.110,-0.883,-0.131,0.476
1619362815935,2021-04-25T17:00:15.935,0.115,-0.883,-0.129,0.475
1619362815940,2021-04-25T17:00:15.940,0.120,-0.883,-0.128,0.473
1619362815945,2021-04-25T17:00:15.945,0.125,-0.884,-0.129,0.472
1619362815950,2021-04-25T17:00:15.950,0.130,-0.886,-0.127,0.474
1619362815955,2021-04-25T17:00:15.955,0.135,-0.883,-0.125,0.469
1619362815960,2021-04-25T17:00:15.960,0.140,-0.887,-0.126,0.469
1619362815965,2021-04-25T17:00:15.965,0.145,-0.886,-0.129,0.472
1619362815970,2021-04-25T17:00:15.970,0.150,-0.883,-0.129,0.470
1619362815975,2021-04-25T17:00:15.975,0.155,-0.887,-0.127,0.477
1619362815980,2021-04-25T17:00:15.980,0.160,-0.889,-0.128,0.473
1619362815985,2021-04-25T17:00:15.985,0.165,-0.883,-0.130,0.473
1619362815990,2021-04-25T17:00:15.990,0.170,-0.884,-0.130,0.472
1619362815995,2021-04-25T17:00:15.995,0.175,-0.886,-0.133,0.470
1619362816000,2021-04-25T17:00:16.000,0.180,-0.887,-0.129,0.470
1619362816005,2021-04-25T17:00:16.005,0.185,-0.886,-0.129,0.467
1619362816010,2021-04-25T17:00:16.010,0.190,-0.884,-0.132,0.471
1619362816015,2021-04-25T17:00:16.015,0.195,-0.885,-0.129,0.471
1619362816020,2021-04-25T17:00:16.020,0.200,-0.885,-0.127,0.471
1619362816025,2021-04-25T17:00:16.025,0.205,-0.888,-0.130,0.469
1619362816030,2021-04-25T17:00:16.030,0.210,-0.886,-0.130,0.468
1619362816035,2021-04-25T17:00:16.035,0.215,-0.889,-0.128,0.469
1619362816040,2021-04-25T17:00:16.040,0.220,-0.886,-0.130,0.471
1619362816045,2021-04-25T17:00:16.045,0.225,-0.885,-0.127,0.469
1619362816050,2021-04-25T17:00:16.050,0.230,-0.890,-0.128,0.468
1619362816055,2021-04-25T17:00:16.055,0.235,-0.888,-0.129,0.466
1619362816060,2021-04-25T17:00:16.060,0.240,-0.885,-0.133,0.466
1619362816065,2021-04-25T17:00:16.065,0.245,-0.885,-0.130,0.468
1619362816070,2021-04-25T17:00:16.070,0.250,-0.881,-0.132,0.471
1619362816075,2021-04-25T17:00:16.075,0.255,-0.889,-0.130,0.465
1619362816080,2021-04-25T17:00:16.080,0.260,-0.888,-0.131,0.469
1619362816085,2021-04-25T17:00:16.085,0.265,-0.887,-0.132,0.470
1619362816090,2021-04-25T17:00:16.090,0.270,-0.885,-0.132,0.469
1619362816095,2021-04-25T17:00:16.095,0.275,-0.886,-0.134,0.472
1619362816100,2021-04-25T17:00:16.100,0.280,-0.882,-0.132,0.469
1619362816105,2021-04-25T17:00:16.105,0.285,-0.882,-0.135,0.471
1619362816110,2021-04-25T17:00:16.110,0.290,-0.884,-0.134,0.470
1619362816115,2021-04-25T17:00:16.115,0.295,-0.884,-0.130,0.468
1619362816120,2021-04-25T17:00:16.120,0.300,-0.882,-0.130,0.466
1619362816125,2021-04-25T17:00:16.125,0.305,-0.883,-0.132,0.468
1619362816130,2021-04-25T17:00:16.130,0.310,-0.884,-0.132,0.468
1619362816135,2021-04-25T17:00:16.135,0.315,-0.883,-0.131,0.461
1619362816140,2021-04-25T17:00:16.140,0.320,-0.882,-0.132,0.460
1619362816145,2021-04-25T17:00:16.145,0.325,-0.886,-0.127,0.465
1619362816150,2021-04-25T17:00:16.150,0.330,-0.886,-0.128,0.464
1619362816155,2021-04-25T17:00:16.155,0.335,-0.883,-0.132,0.463
1619362816160,2021-04-25T17:00:16.160,0.340,-0.884,-0.132,0.463
1619362816165,2021-04-25T17:00:16.165,0.345,-0.883,-0.131,0.465
1619362816170,2021-04-25T17:00:16.170,0.350,-0.879,-0.135,0.465
1619362816175,2021-04-25T17:00:16.175,0.355,-0.879,-0.136,0.464
1619362816195,2021-04-25T17:00:16.195,0.375,-0.876,-0.134,0.463
1619362816200,2021-04-25T17:00:16.200,0.380,-0.877,-0.139,0.466
1619362816215,2021-04-25T17:00:16.215,0.395,-0.885,-0.127,0.439
1619362816220,2021-04-25T17:00:16.220,0.400,-0.891,-0.130,0.433
1619362816230,2021-04-25T17:00:16.230,0.410,-0.877,-0.118,0.469
1619362816235,2021-04-25T17:00:16.235,0.415,-0.871,-0.116,0.478
1619362816240,2021-04-25T17:00:16.240,0.420,-0.865,-0.120,0.476
1619362816245,2021-04-25T17:00:16.245,0.425,-0.868,-0.125,0.462
1619362816255,2021-04-25T17:00:16.255,0.435,-0.899,-0.129,0.467
1619362816260,2021-04-25T17:00:16.260,0.440,-0.904,-0.122,0.475
1619362816270,2021-04-25T17:00:16.270,0.450,-0.902,-0.113,0.457
1619362816275,2021-04-25T17:00:16.275,0.455,-0.899,-0.121,0.446
1619362816280,2021-04-25T17:00:16.280,0.460,-0.890,-0.126,0.439
1619362816285,2021-04-25T17:00:16.285,0.465,-0.891,-0.121,0.438
1619362816290,2021-04-25T17:00:16.290,0.470,-0.898,-0.123,0.442
1619362816295,2021-04-25T17:00:16.295,0.475,-0.904,-0.122,0.450
1619362816325,2021-04-25T17:00:16.325,0.505,-0.915,-0.136,0.435
1619362816330,2021-04-25T17:00:16.330,0.510,-0.915,-0.146,0.429
1619362816355,2021-04-25T17:00:16.355,0.535,-0.922,-0.146,0.401
1619362816360,2021-04-25T17:00:16.360,0.540,-0.923,-0.144,0.397
1619362816415,2021-04-25T17:00:16.415,0.595,-0.928,-0.163,0.367
1619362816420,2021-04-25T17:00:16.420,0.600,-0.929,-0.147,0.360
1619362816440,2021-04-25T17:00:16.440,0.620,-0.941,-0.148,0.334
1619362816445,2021-04-25T17:00:16.445,0.625,-0.943,-0.142,0.335
1619362816495,2021-04-25T17:00:16.495,0.675,-0.959,-0.169,0.264
1619362816500,2021-04-25T17:00:16.500,0.680,-0.958,-0.168,0.267
1619362816505,2021-04-25T17:00:16.505,0.685,-0.958,-0.169,0.271
1619362816510,2021-04-25T17:00:16.510,0.690,-0.954,-0.178,0.271
1619362816525,2021-04-25T17:00:16.525,0.705,-0.954,-0.178,0.265
1619362816530,2021-04-25T17:00:16.530,0.710,-0.956,-0.173,0.258
1619362816540,2021-04-25T17:00:16.540,0.720,-0.966,-0.170,0.233
1619362816545,2021-04-25T17:00:16.545,0.725,-0.967,-0.167,0.226
1619362816565,2021-04-25T17:00:16.565,0.745,-0.959,-0.184,0.235
1619362816570,2021-04-25T17:00:16.570,0.750,-0.959,-0.181,0.236
1619362816585,2021-04-25T17:00:16.585,0.765,-0.958,-0.181,0.235
1619362816590,2021-04-25T17:00:16.590,0.770,-0.966,-0.175,0.226
1619362816595,2021-04-25T17:00:16.595,0.775,-0.971,-0.175,0.216
1619362816600,2021-04-25T17:00:16.600,0.780,-0.970,-0.174,0.217
1619362816610,2021-04-25T17:00:16.610,0.790,-0.962,-0.175,0.221
1619362816615,2021-04-25T17:00:16.615,0.795,-0.972,-0.179,0.217
1619362816630,2021-04-25T17:00:16.630,0.810,-0.970,-0.181,0.216
1619362816635,2021-04-25T17:00:16.635,0.815,-0.964,-0.182,0.216
1619362816645,2021-04-25T17:00:16.645,0.825,-0.970,-0.176,0.203
1619362816650,2021-04-25T17:00:16.650,0.830,-0.968,-0.180,0.204
1619362816655,2021-04-25T17:00:16.655,0.835,-0.970,-0.176,0.201
1619362816660,2021-04-25T17:00:16.660,0.840,-0.976,-0.179,0.197
1619362816680,2021-04-25T17:00:16.680,0.860,-0.969,-0.179,0.201
1619362816685,2021-04-25T17:00:16.685,0.865,-0.969,-0.178,0.202
1619362816705,2021-04-25T17:00:16.705,0.885,-0.969,-0.175,0.200
1619362816710,2021-04-25T17:00:16.710,0.890,-0.972,-0.173,0.202
1619362816725,2021-04-25T17:00:16.725,0.905,-0.971,-0.171,0.199
1619362816730,2021-04-25T17:00:16.730,0.910,-0.972,-0.177,0.201
1619362816740,2021-04-25T17:00:16.740,0.920,-0.968,-0.171,0.193
1619362816745,2021-04-25T17:00:16.745,0.925,-0.970,-0.177,0.196
1619362816750,2021-04-25T17:00:16.750,0.930,-0.977,-0.180,0.193
1619362816755,2021-04-25T17:00:16.755,0.935,-0.967,-0.178,0.193
1619362816785,2021-04-25T17:00:16.785,0.965,-0.972,-0.187,0.185
1619362816790,2021-04-25T17:00:16.790,0.970,-0.972,-0.186,0.181
1619362816795,2021-04-25T17:00:16.795,0.975,-0.972,-0.189,0.173
1619362816800,2021-04-25T17:00:16.800,0.980,-0.977,-0.198,0.173
1619362816820,2021-04-25T17:00:16.820,1.000,-0.977,-0.193,0.165
1619362816825,2021-04-25T17:00:16.825,1.005,-0.976,-0.197,0.165
1619362816830,2021-04-25T17:00:16.830,1.010,-0.978,-0.201,0.162
1619362816835,2021-04-25T17:00:16.835,1.015,-0.973,-0.198,0.164
1619362816855,2021-04-25T17:00:16.855,1.035,-0.971,-0.208,0.154
1619362816860,2021-04-25T17:00:16.860,1.040,-0.977,-0.212,0.156
1619362816865,2021-04-25T17:00:16.865,1.045,-0.973,-0.207,0.152
1619362816870,2021-04-25T17:00:16.870,1.050,-0.978,-0.202,0.150
1619362816890,2021-04-25T17:00:16.890,1.070,-0.979,-0.217,0.149
1619362816895,2021-04-25T17:00:16.895,1.075,-0.975,-0.221,0.143
1619362816900,2021-04-25T17:00:16.900,1.080,-0.976,-0.217,0.139
1619362816905,2021-04-25T17:00:16.905,1.085,-0.979,-0.221,0.125
1619362816910,2021-04-25T17:00:16.910,1.090,-0.977,-0.215,0.125
1619362816915,2021-04-25T17:00:16.915,1.095,-0.975,-0.207,0.125
1619362816930,2021-04-25T17:00:16.930,1.110,-0.974,-0.212,0.127
1619362816935,2021-04-25T17:00:16.935,1.115,-0.975,-0.214,0.119
1619362816965,2021-04-25T17:00:16.965,1.145,-0.978,-0.218,0.118
1619362816970,2021-04-25T17:00:16.970,1.150,-0.969,-0.219,0.125
1619362816990,2021-04-25T17:00:16.990,1.170,-0.977,-0.226,0.104
1619362816995,2021-04-25T17:00:16.995,1.175,-0.976,-0.222,0.102
1619362817025,2021-04-25T17:00:17.025,1.205,-0.977,-0.224,0.102
1619362817030,2021-04-25T17:00:17.030,1.210,-0.980,-0.226,0.097
1619362817035,2021-04-25T17:00:17.035,1.215,-0.978,-0.226,0.100
1619362817040,2021-04-25T17:00:17.040,1.220,-0.979,-0.225,0.098
1619362817055,2021-04-25T17:00:17.055,1.235,-0.978,-0.227,0.096
1619362817060,2021-04-25T17:00:17.060,1.240,-0.978,-0.225,0.096
1619362817065,2021-04-25T17:00:17.065,1.245,-0.980,-0.231,0.095
1619362817070,2021-04-25T17:00:17.070,1.250,-0.976,-0.230,0.095
1619362817075,2021-04-25T17:00:17.075,1.255,-0.981,-0.228,0.090
1619362817080,2021-04-25T17:00:17.080,1.260,-0.979,-0.227,0.094
1619362817090,2021-04-25T17:00:17.090,1.270,-0.974,-0.230,0.090
1619362817095,2021-04-25T17:00:17.095,1.275,-0.970,-0.231,0.088
1619362817100,2021-04-25T17:00:17.100,1.280,-0.977,-0.233,0.090
1619362817105,2021-04-25T17:00:17.105,1.285,-0.974,-0.235,0.095
1619362817110,2021-04-25T17:00:17.110,1.290,-0.976,-0.239,0.092
1619362817115,2021-04-25T17:00:17.115,1.295,-0.975,-0.236,0.090
1619362817120,2021-04-25T17:00:17.120,1.300,-0.981,-0.232,0.088
1619362817125,2021-04-25T17:00:17.125,1.305,-0.984,-0.232,0.084
1619362817140,2021-04-25T17:00:17.140,1.320,-0.973,-0.231,0.084
1619362817145,2021-04-25T17:00:17.145,1.325,-0.972,-0.231,0.089
1619362817150,2021-04-25T17:00:17.150,1.330,-0.972,-0.229,0.090
1619362817155,2021-04-25T17:00:17.155,1.335,-0.977,-0.229,0.083
1619362817160,2021-04-25T17:00:17.160,1.340,-0.981,-0.230,0.079
1619362817165,2021-04-25T17:00:17.165,1.345,-0.983,-0.235,0.079
1619362817175,2021-04-25T17:00:17.175,1.355,-0.977,-0.232,0.081
1619362817180,2021-04-25T17:00:17.180,1.360,-0.976,-0.232,0.083
1619362817185,2021-04-25T17:00:17.185,1.365,-0.974,-0.232,0.089
1619362817190,2021-04-25T17:00:17.190,1.370,-0.973,-0.231,0.085
1619362817205,2021-04-25T17:00:17.205,1.385,-0.976,-0.231,0.086
1619362817210,2021-04-25T17:00:17.210,1.390,-0.975,-0.229,0.088
1619362817220,2021-04-25T17:00:17.220,1.400,-0.972,-0.226,0.085
1619362817225,2021-04-25T17:00:17.225,1.405,-0.970,-0.227,0.085
1619362817230,2021-04-25T17:00:17.230,1.410,-0.969,-0.226,0.086
1619362817235,2021-04-25T17:00:17.235,1.415,-0.973,-0.225,0.088
1619362817240,2021-04-25T17:00:17.240,1.420,-0.971,-0.225,0.089
1619362817245,2021-04-25T17:00:17.245,1.425,-0.972,-0.224,0.088
1619362817250,2021-04-25T17:00:17.250,1.430,-0.972,-0.225,0.085
1619362817255,2021-04-25T17:00:17.255,1.435,-0.970,-0.222,0.083
1619362817280,2021-04-25T17:00:17.280,1.460,-0.978,-0.220,0.088
1619362817285,2021-04-25T17:00:17.285,1.465,-0.978,-0.217,0.089
1619362817305,2021-04-25T17:00:17.305,1.485,-0.976,-0.212,0.090
1619362817310,2021-04-25T17:00:17.310,1.490,-0.978,-0.211,0.095
1619362817315,2021-04-25T17:00:17.315,1.495,-0.979,-0.212,0.092
1619362817320,2021-04-25T17:00:17.320,1.500,-0.978,-0.213,0.087
1619362817345,2021-04-25T17:00:17.345,1.525,-0.974,-0.204,0.090
1619362817350,2021-04-25T17:00:17.350,1.530,-0.979,-0.209,0.087
1619362817355,2021-04-25T17:00:17.355,1.535,-0.975,-0.208,0.087
1619362817360,2021-04-25T17:00:17.360,1.540,-0.976,-0.206,0.088
1619362817365,2021-04-25T17:00:17.365,1.545,-0.979,-0.206,0.093
1619362817370,2021-04-25T17:00:17.370,1.550,-0.977,-0.204,0.089
1619362817375,2021-04-25T17:00:17.375,1.555,-0.976,-0.203,0.088
1619362817380,2021-04-25T17:00:17.380,1.560,-0.973,-0.203,0.092
1619362817385,2021-04-25T17:00:17.385,1.565,-0.975,-0.200,0.089
1619362817390,2021-04-25T17:00:17.390,1.570,-0.979,-0.200,0.089
1619362817400,2021-04-25T17:00:17.400,1.580,-0.978,-0.196,0.089
1619362817405,2021-04-25T17:00:17.405,1.585,-0.978,-0.197,0.095
1619362817410,2021-04-25T17:00:17.410,1.590,-0.980,-0.197,0.093
1619362817415,2021-04-25T17:00:17.415,1.595,-0.977,-0.197,0.092
1619362817425,2021-04-25T17:00:17.425,1.605,-0.979,-0.193,0.093
1619362817430,2021-04-25T17:00:17.430,1.610,-0.982,-0.190,0.087
1619362817435,2021-04-25T17:00:17.435,1.615,-0.983,-0.190,0.087
1619362817440,2021-04-25T17:00:17.440,1.620,-0.981,-0.190,0.088
1619362817445,2021-04-25T17:00:17.445,1.625,-0.980,-0.189,0.094
1619362817450,2021-04-25T17:00:17.450,1.630,-0.979,-0.187,0.095
1619362817460,2021-04-25T17:00:17.460,1.640,-0.981,-0.186,0.087
1619362817465,2021-04-25T17:00:17.465,1.645,-0.984,-0.188,0.082
1619362817475,2021-04-25T17:00:17.475,1.655,-0.983,-0.184,0.083
1619362817480,2021-04-25T17:00:17.480,1.660,-0.982,-0.180,0.087
1619362817490,2021-04-25T17:00:17.490,1.670,-0.983,-0.178,0.090
1619362817495,2021-04-25T17:00:17.495,1.675,-0.979,-0.176,0.091
1619362817505,2021-04-25T17:00:17.505,1.685,-0.981,-0.173,0.086
1619362817510,2021-04-25T17:00:17.510,1.690,-0.982,-0.170,0.084
1619362817520,2021-04-25T17:00:17.520,1.700,-0.982,-0.166,0.089
1619362817525,2021-04-25T17:00:17.525,1.705,-0.982,-0.167,0.089
1619362817535,2021-04-25T17:00:17.535,1.715,-0.983,-0.166,0.089
1619362817540,2021-04-25T17:00:17.540,1.720,-0.984,-0.164,0.093
1619362817565,2021-04-25T17:00:17.565,1.745,-0.986,-0.159,0.095
1619362817570,2021-04-25T17:00:17.570,1.750,-0.986,-0.162,0.097
1619362817575,2021-04-25T17:00:17.575,1.755,-0.984,-0.161,0.098
1619362817580,2021-04-25T17:00:17.580,1.760,-0.984,-0.157,0.093
1619362817595,2021-04-25T17:00:17.595,1.775,-0.989,-0.156,0.097
1619362817600,2021-04-25T17:00:17.600,1.780,-0.986,-0.154,0.096
1619362817610,2021-04-25T17:00:17.610,1.790,-0.987,-0.161,0.100
1619362817615,2021-04-25T17:00:17.615,1.795,-0.986,-0.160,0.098
1619362817625,2021-04-25T17:00:17.625,1.805,-0.987,-0.161,0.105
1619362817630,2021-04-25T17:00:17.630,1.810,-0.988,-0.160,0.103
1619362817635,2021-04-25T17:00:17.635,1.815,-0.988,-0.161,0.098
1619362817640,2021-04-25T17:00:17.640,1.820,-0.987,-0.159,0.102
1619362817660,2021-04-25T17:00:17.660,1.840,-0.986,-0.171,0.095
1619362817665,2021-04-25T17:00:17.665,1.845,-0.986,-0.166,0.095
1619362817670,2021-04-25T17:00:17.670,1.850,-0.987,-0.167,0.099
1619362817675,2021-04-25T17:00:17.675,1.855,-0.986,-0.168,0.096
1619362817695,2021-04-25T17:00:17.695,1.875,-0.987,-0.171,0.103
1619362817700,2021-04-25T17:00:17.700,1.880,-0.984,-0.170,0.098
1619362817705,2021-04-25T17:00:17.705,1.885,-0.987,-0.168,0.100
1619362817710,2021-04-25T17:00:17.710,1.890,-0.985,-0.170,0.097
1619362817720,2021-04-25T17:00:17.720,1.900,-0.987,-0.171,0.101
1619362817725,2021-04-25T17:00:17.725,1.905,-0.985,-0.171,0.104
1619362817745,2021-04-25T17:00:17.745,1.925,-0.993,-0.167,0.105
1619362817750,2021-04-25T17:00:17.750,1.930,-0.992,-0.170,0.104
1619362817780,2021-04-25T17:00:17.780,1.960,-0.990,-0.167,0.102
1619362817785,2021-04-25T17:00:17.785,1.965,-0.990,-0.167,0.096
1619362817805,2021-04-25T17:00:17.805,1.985,-0.988,-0.158,0.098
1619362817810,2021-04-25T17:00:17.810,1.990,-0.988,-0.159,0.098
1619362817830,2021-04-25T17:00:17.830,2.010,-0.994,-0.159,0.107
1619362817835,2021-04-25T17:00:17.835,2.015,-0.995,-0.160,0.105
1619362817845,2021-04-25T17:00:17.845,2.025,-0.989,-0.154,0.116
1619362817850,2021-04-25T17:00:17.850,2.030,-0.991,-0.157,0.117
1619362817865,2021-04-25T17:00:17.865,2.045,-0.987,-0.152,0.108
1619362817870,2021-04-25T17:00:17.870,2.050,-0.987,-0.152,0.109
1619362817875,2021-04-25T17:00:17.875,2.055,-0.986,-0.151,0.111
1619362817880,2021-04-25T17:00:17.880,2.060,-0.988,-0.149,0.110
1619362817900,2021-04-25T17:00:17.900,2.080,-0.989,-0.148,0.111
1619362817905,2021-04-25T17:00:17.905,2.085,-0.986,-0.146,0.112
1619362817910,2021-04-25T17:00:17.910,2.090,-0.991,-0.149,0.118
1619362817915,2021-04-25T17:00:17.915,2.095,-0.986,-0.146,0.119
1619362817920,2021-04-25T17:00:17.920,2.100,-0.986,-0.146,0.115
1619362817925,2021-04-25T17:00:17.925,2.105,-0.986,-0.150,0.115
1619362817940,2021-04-25T17:00:17.940,2.120,-0.986,-0.148,0.124
1619362817945,2021-04-25T17:00:17.945,2.125,-0.986,-0.147,0.119
1619362817955,2021-04-25T17:00:17.955,2.135,-0.987,-0.151,0.120
1619362817960,2021-04-25T17:00:17.960,2.140,-0.987,-0.151,0.118
1619362817975,2021-04-25T17:00:17.975,2.155,-0.980,-0.157,0.123
1619362817980,2021-04-25T17:00:17.980,2.160,-0.981,-0.157,0.124
1619362817985,2021-04-25T17:00:17.985,2.165,-0.981,-0.154,0.121
1619362817990,2021-04-25T17:00:17.990,2.170,-0.982,-0.158,0.125
1619362817995,2021-04-25T17:00:17.995,2.175,-0.981,-0.159,0.125
1619362818000,2021-04-25T17:00:18.000,2.180,-0.982,-0.159,0.125
1619362818005,2021-04-25T17:00:18.005,2.185,-0.984,-0.161,0.122
1619362818010,2021-04-25T17:00:18.010,2.190,-0.983,-0.161,0.127
1619362818030,2021-04-25T17:00:18.030,2.210,-0.981,-0.171,0.123
1619362818035,2021-04-25T17:00:18.035,2.215,-0.983,-0.169,0.122
1619362818040,2021-04-25T17:00:18.040,2.220,-0.981,-0.170,0.118
1619362818045,2021-04-25T17:00:18.045,2.225,-0.982,-0.174,0.121
1619362818060,2021-04-25T17:00:18.060,2.240,-0.984,-0.169,0.127
1619362818065,2021-04-25T17:00:18.065,2.245,-0.983,-0.169,0.131
1619362818070,2021-04-25T17:00:18.070,2.250,-0.982,-0.169,0.125
1619362818075,2021-04-25T17:00:18.075,2.255,-0.981,-0.173,0.130
1619362818080,2021-04-25T17:00:18.080,2.260,-0.982,-0.171,0.129
1619362818085,2021-04-25T17:00:18.085,2.265,-0.983,-0.172,0.128
1619362818095,2021-04-25T17:00:18.095,2.275,-0.982,-0.169,0.134
1619362818100,2021-04-25T17:00:18.100,2.280,-0.985,-0.167,0.131
1619362818110,2021-04-25T17:00:18.110,2.290,-0.983,-0.171,0.126
1619362818115,2021-04-25T17:00:18.115,2.295,-0.987,-0.167,0.128
1619362818120,2021-04-25T17:00:18.120,2.300,-0.988,-0.171,0.132
1619362818125,2021-04-25T17:00:18.125,2.305,-0.988,-0.172,0.129
1619362818130,2021-04-25T17:00:18.130,2.310,-0.984,-0.167,0.128
1619362818135,2021-04-25T17:00:18.135,2.315,-0.985,-0.162,0.128
1619362818145,2021-04-25T17:00:18.145,2.325,-0.986,-0.152,0.128
1619362818150,2021-04-25T17:00:18.150,2.330,-0.982,-0.151,0.134
1619362818160,2021-04-25T17:00:18.160,2.340,-0.985,-0.172,0.144
1619362818165,2021-04-25T17:00:18.165,2.345,-0.983,-0.171,0.146
1619362818185,2021-04-25T17:00:18.185,2.365,-0.985,-0.155,0.133
1619362818190,2021-04-25T17:00:18.190,2.370,-0.984,-0.157,0.135
1619362818195,2021-04-25T17:00:18.195,2.375,-0.984,-0.157,0.139
1619362818200,2021-04-25T17:00:18.200,2.380,-0.982,-0.157,0.137
1619362818205,2021-04-25T17:00:18.205,2.385,-0.986,-0.156,0.139
1619362818210,2021-04-25T17:00:18.210,2.390,-0.980,-0.155,0.135
1619362818215,2021-04-25T17:00:18.215,2.395,-0.982,-0.154,0.136
1619362818220,2021-04-25T17:00:18.220,2.400,-0.986,-0.156,0.140
1619362818230,2021-04-25T17:00:18.230,2.410,-0.985,-0.158,0.132
1619362818235,2021-04-25T17:00:18.235,2.415,-0.983,-0.157,0.134
1619362818240,2021-04-25T17:00:18.240,2.420,-0.984,-0.156,0.139
1619362818245,2021-04-25T17:00:18.245,2.425,-0.984,-0.155,0.137
1619362818250,2021-04-25T17:00:18.250,2.430,-0.984,-0.156,0.137
1619362818255,2021-04-25T17:00:18.255,2.435,-0.988,-0.156,0.137
1619362818265,2021-04-25T17:00:18.265,2.445,-0.982,-0.156,0.141
1619362818270,2021-04-25T17:00:18.270,2.450,-0.988,-0.154,0.138
1619362818275,2021-04-25T17:00:18.275,2.455,-0.988,-0.157,0.134
1619362818280,2021-04-25T17:00:18.280,2.460,-0.987,-0.153,0.131
1619362818285,2021-04-25T17:00:18.285,2.465,-0.988,-0.150,0.134
1619362818290,2021-04-25T17:00:18.290,2.470,-0.986,-0.156,0.138
1619362818295,2021-04-25T17:00:18.295,2.475,-0.984,-0.157,0.135
1619362818300,2021-04-25T17:00:18.300,2.480,-0.985,-0.154,0.134
1619362818315,2021-04-25T17:00:18.315,2.495,-0.986,-0.154,0.139
1619362818320,2021-04-25T17:00:18.320,2.500,-0.983,-0.152,0.144
1619362818325,2021-04-25T17:00:18.325,2.505,-0.985,-0.149,0.145
1619362818330,2021-04-25T17:00:18.330,2.510,-0.986,-0.152,0.143
1619362818340,2021-04-25T17:00:18.340,2.520,-0.984,-0.152,0.141
1619362818345,2021-04-25T17:00:18.345,2.525,-0.988,-0.155,0.139
1619362818355,2021-04-25T17:00:18.355,2.535,-0.985,-0.152,0.139
1619362818360,2021-04-25T17:00:18.360,2.540,-0.985,-0.146,0.137
1619362818365,2021-04-25T17:00:18.365,2.545,-0.985,-0.150,0.142
1619362818370,2021-04-25T17:00:18.370,2.550,-0.981,-0.148,0.138
1619362818390,2021-04-25T17:00:18.390,2.570,-0.985,-0.143,0.138
1619362818395,2021-04-25T17:00:18.395,2.575,-0.980,-0.145,0.137
1619362818400,2021-04-25T17:00:18.400,2.580,-0.982,-0.148,0.141
1619362818405,2021-04-25T17:00:18.405,2.585,-0.986,-0.146,0.141
1619362818410,2021-04-25T17:00:18.410,2.590,-0.981,-0.145,0.140
1619362818415,2021-04-25T17:00:18.415,2.595,-0.984,-0.146,0.134
1619362818420,2021-04-25T17:00:18.420,2.600,-0.983,-0.147,0.137
1619362818425,2021-04-25T17:00:18.425,2.605,-0.984,-0.146,0.141
1619362818430,2021-04-25T17:00:18.430,2.610,-0.986,-0.146,0.145
1619362818435,2021-04-25T17:00:18.435,2.615,-0.984,-0.147,0.142
1619362818450,2021-04-25T17:00:18.450,2.630,-0.986,-0.141,0.139
1619362818455,2021-04-25T17:00:18.455,2.635,-0.985,-0.145,0.143
1619362818460,2021-04-25T17:00:18.460,2.640,-0.985,-0.144,0.141
1619362818465,2021-04-25T17:00:18.465,2.645,-0.988,-0.145,0.144
1619362818470,2021-04-25T17:00:18.470,2.650,-0.985,-0.149,0.143
1619362818475,2021-04-25T17:00:18.475,2.655,-0.989,-0.148,0.140
1619362818485,2021-04-25T17:00:18.485,2.665,-0.981,-0.146,0.138
1619362818490,2021-04-25T17:00:18.490,2.670,-0.979,-0.148,0.139
1619362818500,2021-04-25T17:00:18.500,2.680,-0.980,-0.149,0.137
1619362818505,2021-04-25T17:00:18.505,2.685,-0.981,-0.152,0.138
1619362818520,2021-04-25T17:00:18.520,2.700,-0.988,-0.152,0.142
