epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1619362703408,2021-04-25T16:58:23.408,0.000,-0.795,-0.080,0.617
1619362703413,2021-04-25T16:58:23.413,0.005,-0.801,-0.078,0.623
1619362703418,2021-04-25T16:58:23.418,0.010,-0.800,-0.081,0.623
1619362703423,2021-04-25T16:58:23.423,0.015,-0.801,-0.078,0.625
1619362703428,2021-04-25T16:58:23.428,0.020,-0.801,-0.080,0.622
1619362703433,2021-04-25T16:58:23.433,0.025,-0.798,-0.083,0.622
1619362703438,2021-04-25T16:58:23.438,0.030,-0.796,-0.084,0.618
1619362703443,2021-04-25T16:58:23.443,0.035,-0.800,-0.083,0.618
1619362703448,2021-04-25T16:58:23.448,0.040,-0.802,-0.082,0.617
1619362703453,2021-04-25T16:58:23.453,0.045,-0.801,-0.084,0.616
1619362703458,2021-04-25T16:58:23.458,0.050,-0.801,-0.084,0.620
1619362703463,2021-04-25T16:58:23.463,0.055,-0.804,-0.079,0.620
1619362703468,2021-04-25T16:58:23.468,0.060,-0.803,-0.080,0.619
1619362703473,2021-04-25T16:58:23.473,0.065,-0.803,-0.077,0.620
1619362703478,2021-04-25T16:58:23.478,0.070,-0.808,-0.076,0.616
1619362703483,2021-04-25T16:58:23.483,0.075,-0.804,-0.076,0.612
1619362703488,2021-04-25T16:58:23.488,0.080,-0.804,-0.072,0.610
1619362703493,2021-04-25T16:58:23.493,0.085,-0.807,-0.070,0.615
1619362703498,2021-04-25T16:58:23.498,0.090,-0.809,-0.072,0.619
1619362703503,2021-04-25T16:58:23.503,0.095,-0.807,-0.074,0.617
1619362703508,2021-04-25T16:58:23.508,0.100,-0.803,-0.075,0.613
1619362703513,2021-04-25T16:58:23.513,0.105,-0.805,-0.075,0.611
1619362703518,2021-04-25T16:58:23.518,0.110,-0.808,-0.078,0.612
1619362703523,2021-04-25T16:58:23.523,0.115,-0.807,-0.080,0.614
1619362703528,2021-04-25T16:58:23.528,0.120,-0.808,-0.080,0.614
1619362703533,2021-04-25T16:58:23.533,0.125,-0.805,-0.083,0.614
1619362703538,2021-04-25T16:58:23.538,0.130,-0.804,-0.082,0.615
1619362703543,2021-04-25T16:58:23.543,0.135,-0.809,-0.082,0.615
1619362703548,2021-04-25T16:58:23.548,0.140,-0.811,-0.079,0.617
1619362703553,2021-04-25T16:58:23.553,0.145,-0.813,-0.079,0.617
1619362703558,2021-04-25T16:58:23.558,0.150,-0.813,-0.078,0.618
1619362703563,2021-04-25T16:58:23.563,0.155,-0.813,-0.077,0.615
1619362703568,2021-04-25T16:58:23.568,0.160,-0.811,-0.078,0.617
1619362703573,2021-04-25T16:58:23.573,0.165,-0.811,-0.076,0.613
1619362703578,2021-04-25T16:58:23.578,0.170,-0.812,-0.078,0.614
1619362703583,2021-04-25T16:58:23.583,0.175,-0.811,-0.076,0.617
1619362703588,2021-04-25T16:58:23.588,0.180,-0.811,-0.081,0.615
1619362703593,2021-04-25T16:58:23.593,0.185,-0.810,-0.080,0.612
1619362703598,2021-04-25T16:58:23.598,0.190,-0.809,-0.079,0.612
1619362703603,2021-04-25T16:58:23.603,0.195,-0.811,-0.083,0.611
1619362703608,2021-04-25T16:58:23.608,0.200,-0.806,-0.083,0.606
1619362703613,2021-04-25T16:58:23.613,0.205,-0.812,-0.083,0.612
1619362703618,2021-04-25T16:58:23.618,0.210,-0.814,-0.079,0.614
1619362703623,2021-04-25T16:58:23.623,0.215,-0.812,-0.080,0.612
1619362703628,2021-04-25T16:58:23.628,0.220,-0.815,-0.079,0.611
1619362703633,2021-04-25T16:58:23.633,0.225,-0.813,-0.075,0.614
1619362703638,2021-04-25T16:58:23.638,0.230,-0.813,-0.079,0.611
1619362703643,2021-04-25T16:58:23.643,0.235,-0.813,-0.079,0.613
1619362703648,2021-04-25T16:58:23.648,0.240,-0.811,-0.078,0.611
1619362703653,2021-04-25T16:58:23.653,0.245,-0.814,-0.077,0.609
1619362703658,2021-04-25T16:58:23.658,0.250,-0.815,-0.076,0.610
1619362703663,2021-04-25T16:58:23.663,0.255,-0.815,-0.077,0.610
1619362703668,2021-04-25T16:58:23.668,0.260,-0.814,-0.076,0.614
1619362703673,2021-04-25T16:58:23.673,0.265,-0.814,-0.074,0.614
1619362703678,2021-04-25T16:58:23.678,0.270,-0.813,-0.076,0.613
1619362703683,2021-04-25T16:58:23.683,0.275,-0.813,-0.077,0.610
1619362703688,2021-04-25T16:58:23.688,0.280,-0.812,-0.075,0.608
1619362703693,2021-04-25T16:58:23.693,0.285,-0.812,-0.075,0.609
1619362703698,2021-04-25T16:58:23.698,0.290,-0.810,-0.076,0.605
1619362703703,2021-04-25T16:58:23.703,0.295,-0.811,-0.077,0.605
1619362703708,2021-04-25T16:58:23.708,0.300,-0.815,-0.080,0.605
1619362703713,2021-04-25T16:58:23.713,0.305,-0.813,-0.077,0.605
1619362703718,2021-04-25T16:58:23.718,0.310,-0.809,-0.075,0.601
1619362703723,2021-04-25T16:58:23.723,0.315,-0.810,-0.073,0.604
1619362703728,2021-04-25T16:58:23.728,0.320,-0.810,-0.072,0.602
1619362703733,2021-04-25T16:58:23.733,0.325,-0.814,-0.071,0.601
1619362703738,2021-04-25T16:58:23.738,0.330,-0.812,-0.071,0.601
1619362703743,2021-04-25T16:58:23.743,0.335,-0.811,-0.069,0.601
1619362703748,2021-04-25T16:58:23.748,0.340,-0.809,-0.068,0.598
1619362703753,2021-04-25T16:58:23.753,0.345,-0.809,-0.069,0.594
1619362703758,2021-04-25T16:58:23.758,0.350,-0.809,-0.067,0.595
1619362703763,2021-04-25T16:58:23.763,0.355,-0.810,-0.063,0.595
1619362703768,2021-04-25T16:58:23.768,0.360,-0.807,-0.060,0.596
1619362703773,2021-04-25T16:58:23.773,0.365,-0.809,-0.061,0.598
1619362703778,2021-04-25T16:58:23.778,0.370,-0.812,-0.061,0.598
1619362703783,2021-04-25T16:58:23.783,0.375,-0.812,-0.057,0.590
1619362703788,2021-04-25T16:58:23.788,0.380,-0.808,-0.057,0.593
1619362703793,2021-04-25T16:58:23.793,0.385,-0.813,-0.055,0.589
1619362703798,2021-04-25T16:58:23.798,0.390,-0.815,-0.051,0.587
1619362703803,2021-04-25T16:58:23.803,0.395,-0.816,-0.046,0.592
1619362703808,2021-04-25T16:58:23.808,0.400,-0.817,-0.042,0.595
1619362703813,2021-04-25T16:58:23.813,0.405,-0.814,-0.042,0.586
1619362703818,2021-04-25T16:58:23.818,0.410,-0.813,-0.037,0.583
1619362703823,2021-04-25T16:58:23.823,0.415,-0.813,-0.031,0.587
1619362703828,2021-04-25T16:58:23.828,0.420,-0.815,-0.023,0.583
1619362703833,2021-04-25T16:58:23.833,0.425,-0.813,-0.017,0.588
1619362703838,2021-04-25T16:58:23.838,0.430,-0.810,-0.007,0.585
1619362703843,2021-04-25T16:58:23.843,0.435,-0.809,-0.003,0.590
1619362703848,2021-04-25T16:58:23.848,0.440,-0.810,0.002,0.588
1619362703853,2021-04-25T16:58:23.853,0.445,-0.810,0.007,0.589
1619362703858,2021-04-25T16:58:23.858,0.450,-0.807,0.017,0.595
1619362703863,2021-04-25T16:58:23.863,0.455,-0.805,0.022,0.604
1619362703868,2021-04-25T16:58:23.868,0.460,-0.804,0.027,0.602
1619362703873,2021-04-25T16:58:23.873,0.465,-0.804,0.033,0.601
1619362703878,2021-04-25T16:58:23.878,0.470,-0.801,0.046,0.603
1619362703883,2021-04-25T16:58:23.883,0.475,-0.798,0.061,0.608
1619362703888,2021-04-25T16:58:23.888,0.480,-0.799,0.069,0.609
1619362703893,2021-04-25T16:58:23.893,0.485,-0.797,0.077,0.610
1619362703898,2021-04-25T16:58:23.898,0.490,-0.796,0.084,0.611
1619362703903,2021-04-25T16:58:23.903,0.495,-0.797,0.091,0.610
1619362703918,2021-04-25T16:58:23.918,0.510,-0.791,0.139,0.621
1619362703923,2021-04-25T16:58:23.923,0.515,-0.790,0.147,0.619
1619362703928,2021-04-25T16:58:23.928,0.520,-0.787,0.155,0.625
1619362703933,2021-04-25T16:58:23.933,0.525,-0.786,0.162,0.626
1619362703948,2021-04-25T16:58:23.948,0.540,-0.781,0.198,0.633
1619362703953,2021-04-25T16:58:23.953,0.545,-0.781,0.203,0.633
1619362703958,2021-04-25T16:58:23.958,0.550,-0.777,0.207,0.629
1619362703963,2021-04-25T16:58:23.963,0.555,-0.776,0.207,0.628
1619362703973,2021-04-25T16:58:23.973,0.565,-0.777,0.216,0.632
1619362703978,2021-04-25T16:58:23.978,0.570,-0.776,0.217,0.624
1619362703983,2021-04-25T16:58:23.983,0.575,-0.777,0.220,0.624
1619362703988,2021-04-25T16:58:23.988,0.580,-0.778,0.225,0.622
1619362703993,2021-04-25T16:58:23.993,0.585,-0.778,0.229,0.624
1619362703998,2021-04-25T16:58:23.998,0.590,-0.776,0.228,0.626
1619362704003,2021-04-25T16:58:24.003,0.595,-0.774,0.232,0.627
1619362704008,2021-04-25T16:58:24.008,0.600,-0.775,0.235,0.625
1619362704018,2021-04-25T16:58:24.018,0.610,-0.775,0.243,0.621
1619362704023,2021-04-25T16:58:24.023,0.615,-0.776,0.242,0.620
1619362704028,2021-04-25T16:58:24.028,0.620,-0.779,0.244,0.625
1619362704033,2021-04-25T16:58:24.033,0.625,-0.783,0.246,0.620
1619362704043,2021-04-25T16:58:24.043,0.635,-0.792,0.247,0.614
1619362704048,2021-04-25T16:58:24.048,0.640,-0.788,0.244,0.612
1619362704053,2021-04-25T16:58:24.053,0.645,-0.787,0.238,0.615
1619362704058,2021-04-25T16:58:24.058,0.650,-0.787,0.235,0.616
1619362704063,2021-04-25T16:58:24.063,0.655,-0.788,0.234,0.613
1619362704068,2021-04-25T16:58:24.068,0.660,-0.789,0.231,0.616
1619362704073,2021-04-25T16:58:24.073,0.665,-0.790,0.227,0.614
1619362704078,2021-04-25T16:58:24.078,0.670,-0.791,0.223,0.613
1619362704083,2021-04-25T16:58:24.083,0.675,-0.794,0.214,0.609
1619362704088,2021-04-25T16:58:24.088,0.680,-0.797,0.213,0.606
1619362704093,2021-04-25T16:58:24.093,0.685,-0.799,0.212,0.605
1619362704098,2021-04-25T16:58:24.098,0.690,-0.798,0.211,0.603
1619362704103,2021-04-25T16:58:24.103,0.695,-0.797,0.213,0.603
1619362704108,2021-04-25T16:58:24.108,0.700,-0.794,0.209,0.604
1619362704128,2021-04-25T16:58:24.128,0.720,-0.796,0.189,0.597
1619362704133,2021-04-25T16:58:24.133,0.725,-0.797,0.185,0.591
1619362704138,2021-04-25T16:58:24.138,0.730,-0.796,0.182,0.588
1619362704143,2021-04-25T16:58:24.143,0.735,-0.798,0.177,0.581
1619362704158,2021-04-25T16:58:24.158,0.750,-0.797,0.146,0.579
1619362704163,2021-04-25T16:58:24.163,0.755,-0.793,0.140,0.575
1619362704173,2021-04-25T16:58:24.173,0.765,-0.801,0.129,0.567
1619362704178,2021-04-25T16:58:24.178,0.770,-0.804,0.124,0.571
1619362704188,2021-04-25T16:58:24.188,0.780,-0.807,0.113,0.567
1619362704193,2021-04-25T16:58:24.193,0.785,-0.805,0.110,0.566
1619362704198,2021-04-25T16:58:24.198,0.790,-0.810,0.104,0.566
1619362704203,2021-04-25T16:58:24.203,0.795,-0.809,0.103,0.566
1619362704208,2021-04-25T16:58:24.208,0.800,-0.813,0.101,0.563
1619362704213,2021-04-25T16:58:24.213,0.805,-0.816,0.100,0.563
1619362704218,2021-04-25T16:58:24.218,0.810,-0.813,0.096,0.564
1619362704223,2021-04-25T16:58:24.223,0.815,-0.815,0.093,0.561
1619362704228,2021-04-25T16:58:24.228,0.820,-0.813,0.093,0.557
1619362704233,2021-04-25T16:58:24.233,0.825,-0.814,0.090,0.561
1619362704238,2021-04-25T16:58:24.238,0.830,-0.813,0.086,0.561
1619362704243,2021-04-25T16:58:24.243,0.835,-0.811,0.081,0.558
1619362704248,2021-04-25T16:58:24.248,0.840,-0.813,0.082,0.558
1619362704253,2021-04-25T16:58:24.253,0.845,-0.813,0.083,0.557
1619362704258,2021-04-25T16:58:24.258,0.850,-0.816,0.080,0.558
1619362704263,2021-04-25T16:58:24.263,0.855,-0.820,0.078,0.556
1619362704278,2021-04-25T16:58:24.278,0.870,-0.818,0.066,0.561
1619362704283,2021-04-25T16:58:24.283,0.875,-0.814,0.067,0.562
1619362704288,2021-04-25T16:58:24.288,0.880,-0.814,0.065,0.561
1619362704293,2021-04-25T16:58:24.293,0.885,-0.818,0.068,0.565
1619362704298,2021-04-25T16:58:24.298,0.890,-0.825,0.063,0.563
1619362704303,2021-04-25T16:58:24.303,0.895,-0.833,0.065,0.557
1619362704308,2021-04-25T16:58:24.308,0.900,-0.842,0.060,0.555
1619362704313,2021-04-25T16:58:24.313,0.905,-0.841,0.053,0.553
1619362704318,2021-04-25T16:58:24.318,0.910,-0.840,0.051,0.552
1619362704323,2021-04-25T16:58:24.323,0.915,-0.836,0.049,0.556
1619362704328,2021-04-25T16:58:24.328,0.920,-0.828,0.046,0.558
1619362704333,2021-04-25T16:58:24.333,0.925,-0.821,0.046,0.562
1619362704348,2021-04-25T16:58:24.348,0.940,-0.847,0.017,0.571
1619362704353,2021-04-25T16:58:24.353,0.945,-0.870,0.010,0.576
1619362704358,2021-04-25T16:58:24.358,0.950,-0.897,0.004,0.586
1619362704363,2021-04-25T16:58:24.363,0.955,-0.925,-0.002,0.585
1619362704368,2021-04-25T16:58:24.368,0.960,-0.950,0.001,0.588
1619362704373,2021-04-25T16:58:24.373,0.965,-0.968,-0.000,0.593
1619362704378,2021-04-25T16:58:24.378,0.970,-0.971,-0.007,0.593
1619362704383,2021-04-25T16:58:24.383,0.975,-0.960,-0.017,0.587
1619362704388,2021-04-25T16:58:24.388,0.980,-0.936,-0.026,0.594
1619362704393,2021-04-25T16:58:24.393,0.985,-0.909,-0.040,0.605
1619362704398,2021-04-25T16:58:24.398,0.990,-0.876,-0.060,0.610
1619362704403,2021-04-25T16:58:24.403,0.995,-0.853,-0.075,0.614
1619362704408,2021-04-25T16:58:24.408,1.000,-0.834,-0.092,0.614
1619362704413,2021-04-25T16:58:24.413,1.005,-0.821,-0.112,0.604
1619362704423,2021-04-25T16:58:24.423,1.015,-0.820,-0.145,0.574
1619362704428,2021-04-25T16:58:24.428,1.020,-0.821,-0.147,0.572
1619362704433,2021-04-25T16:58:24.433,1.025,-0.825,-0.149,0.563
1619362704438,2021-04-25T16:58:24.438,1.030,-0.818,-0.155,0.565
1619362704443,2021-04-25T16:58:24.443,1.035,-0.819,-0.163,0.562
1619362704448,2021-04-25T16:58:24.448,1.040,-0.820,-0.163,0.558
1619362704458,2021-04-25T16:58:24.458,1.050,-0.795,-0.170,0.548
1619362704463,2021-04-25T16:58:24.463,1.055,-0.792,-0.180,0.545
1619362704468,2021-04-25T16:58:24.468,1.060,-0.793,-0.189,0.546
1619362704473,2021-04-25T16:58:24.473,1.065,-0.795,-0.200,0.551
1619362704478,2021-04-25T16:58:24.478,1.070,-0.795,-0.212,0.554
1619362704483,2021-04-25T16:58:24.483,1.075,-0.795,-0.224,0.555
1619362704488,2021-04-25T16:58:24.488,1.080,-0.799,-0.235,0.556
1619362704493,2021-04-25T16:58:24.493,1.085,-0.801,-0.246,0.560
1619362704503,2021-04-25T16:58:24.503,1.095,-0.793,-0.275,0.576
1619362704508,2021-04-25T16:58:24.508,1.100,-0.792,-0.279,0.584
1619362704513,2021-04-25T16:58:24.513,1.105,-0.785,-0.285,0.584
1619362704518,2021-04-25T16:58:24.518,1.110,-0.783,-0.287,0.593
1619362704523,2021-04-25T16:58:24.523,1.115,-0.787,-0.290,0.599
1619362704528,2021-04-25T16:58:24.528,1.120,-0.789,-0.291,0.606
1619362704533,2021-04-25T16:58:24.533,1.125,-0.786,-0.295,0.615
1619362704538,2021-04-25T16:58:24.538,1.130,-0.792,-0.297,0.613
1619362704543,2021-04-25T16:58:24.543,1.135,-0.794,-0.297,0.609
1619362704548,2021-04-25T16:58:24.548,1.140,-0.798,-0.294,0.604
1619362704553,2021-04-25T16:58:24.553,1.145,-0.803,-0.285,0.604
1619362704558,2021-04-25T16:58:24.558,1.150,-0.807,-0.284,0.604
1619362704563,2021-04-25T16:58:24.563,1.155,-0.810,-0.282,0.605
1619362704568,2021-04-25T16:58:24.568,1.160,-0.818,-0.281,0.605
1619362704578,2021-04-25T16:58:24.578,1.170,-0.844,-0.282,0.620
1619362704583,2021-04-25T16:58:24.583,1.175,-0.854,-0.276,0.622
1619362704588,2021-04-25T16:58:24.588,1.180,-0.860,-0.274,0.619
1619362704593,2021-04-25T16:58:24.593,1.185,-0.855,-0.274,0.618
1619362704598,2021-04-25T16:58:24.598,1.190,-0.851,-0.266,0.616
1619362704603,2021-04-25T16:58:24.603,1.195,-0.843,-0.262,0.613
1619362704608,2021-04-25T16:58:24.608,1.200,-0.833,-0.259,0.615
1619362704613,2021-04-25T16:58:24.613,1.205,-0.820,-0.257,0.615
1619362704623,2021-04-25T16:58:24.623,1.215,-0.814,-0.252,0.610
1619362704628,2021-04-25T16:58:24.628,1.220,-0.809,-0.248,0.610
1619362704638,2021-04-25T16:58:24.638,1.230,-0.803,-0.242,0.597
1619362704643,2021-04-25T16:58:24.643,1.235,-0.803,-0.236,0.597
1619362704653,2021-04-25T16:58:24.653,1.245,-0.802,-0.233,0.579
1619362704658,2021-04-25T16:58:24.658,1.250,-0.801,-0.234,0.570
1619362704673,2021-04-25T16:58:24.673,1.265,-0.804,-0.225,0.554
1619362704678,2021-04-25T16:58:24.678,1.270,-0.800,-0.228,0.549
1619362704683,2021-04-25T16:58:24.683,1.275,-0.803,-0.225,0.551
1619362704688,2021-04-25T16:58:24.688,1.280,-0.801,-0.221,0.545
1619362704693,2021-04-25T16:58:24.693,1.285,-0.799,-0.221,0.541
1619362704698,2021-04-25T16:58:24.698,1.290,-0.798,-0.223,0.540
1619362704703,2021-04-25T16:58:24.703,1.295,-0.798,-0.222,0.538
1619362704708,2021-04-25T16:58:24.708,1.300,-0.798,-0.220,0.534
1619362704713,2021-04-25T16:58:24.713,1.305,-0.801,-0.221,0.531
1619362704718,2021-04-25T16:58:24.718,1.310,-0.803,-0.221,0.531
1619362704728,2021-04-25T16:58:24.728,1.320,-0.818,-0.224,0.535
1619362704733,2021-04-25T16:58:24.733,1.325,-0.821,-0.224,0.523
1619362704738,2021-04-25T16:58:24.738,1.330,-0.827,-0.227,0.517
1619362704743,2021-04-25T16:58:24.743,1.335,-0.828,-0.225,0.514
1619362704748,2021-04-25T16:58:24.748,1.340,-0.832,-0.219,0.511
1619362704753,2021-04-25T16:58:24.753,1.345,-0.838,-0.220,0.513
1619362704758,2021-04-25T16:58:24.758,1.350,-0.843,-0.222,0.512
1619362704763,2021-04-25T16:58:24.763,1.355,-0.845,-0.222,0.515
1619362704768,2021-04-25T16:58:24.768,1.360,-0.849,-0.217,0.509
1619362704773,2021-04-25T16:58:24.773,1.365,-0.848,-0.214,0.506
1619362704778,2021-04-25T16:58:24.778,1.370,-0.848,-0.209,0.506
1619362704783,2021-04-25T16:58:24.783,1.375,-0.849,-0.204,0.499
1619362704788,2021-04-25T16:58:24.788,1.380,-0.847,-0.200,0.502
1619362704793,2021-04-25T16:58:24.793,1.385,-0.848,-0.197,0.498
1619362704798,2021-04-25T16:58:24.798,1.390,-0.845,-0.193,0.499
1619362704803,2021-04-25T16:58:24.803,1.395,-0.841,-0.189,0.501
1619362704818,2021-04-25T16:58:24.818,1.410,-0.840,-0.176,0.494
1619362704823,2021-04-25T16:58:24.823,1.415,-0.839,-0.179,0.495
1619362704828,2021-04-25T16:58:24.828,1.420,-0.843,-0.181,0.496
1619362704833,2021-04-25T16:58:24.833,1.425,-0.846,-0.179,0.500
1619362704838,2021-04-25T16:58:24.838,1.430,-0.844,-0.178,0.500
1619362704843,2021-04-25T16:58:24.843,1.435,-0.844,-0.175,0.495
1619362704848,2021-04-25T16:58:24.848,1.440,-0.851,-0.176,0.500
1619362704853,2021-04-25T16:58:24.853,1.445,-0.855,-0.177,0.502
1619362704858,2021-04-25T16:58:24.858,1.450,-0.858,-0.175,0.499
1619362704863,2021-04-25T16:58:24.863,1.455,-0.861,-0.174,0.495
1619362704868,2021-04-25T16:58:24.868,1.460,-0.866,-0.172,0.494
1619362704873,2021-04-25T16:58:24.873,1.465,-0.861,-0.173,0.490
1619362704883,2021-04-25T16:58:24.883,1.475,-0.855,-0.171,0.487
1619362704888,2021-04-25T16:58:24.888,1.480,-0.855,-0.177,0.489
1619362704893,2021-04-25T16:58:24.893,1.485,-0.855,-0.174,0.487
1619362704898,2021-04-25T16:58:24.898,1.490,-0.856,-0.174,0.484
1619362704903,2021-04-25T16:58:24.903,1.495,-0.862,-0.178,0.482
1619362704908,2021-04-25T16:58:24.908,1.500,-0.862,-0.180,0.484
1619362704913,2021-04-25T16:58:24.913,1.505,-0.863,-0.179,0.486
1619362704918,2021-04-25T16:58:24.918,1.510,-0.864,-0.178,0.481
1619362704928,2021-04-25T16:58:24.928,1.520,-0.856,-0.183,0.490
1619362704933,2021-04-25T16:58:24.933,1.525,-0.857,-0.188,0.489
1619362704938,2021-04-25T16:58:24.938,1.530,-0.854,-0.188,0.484
1619362704943,2021-04-25T16:58:24.943,1.535,-0.852,-0.185,0.479
1619362704948,2021-04-25T16:58:24.948,1.540,-0.851,-0.184,0.483
1619362704953,2021-04-25T16:58:24.953,1.545,-0.851,-0.185,0.483
1619362704963,2021-04-25T16:58:24.963,1.555,-0.846,-0.187,0.487
1619362704968,2021-04-25T16:58:24.968,1.560,-0.846,-0.186,0.486
1619362704973,2021-04-25T16:58:24.973,1.565,-0.842,-0.187,0.487
1619362704978,2021-04-25T16:58:24.978,1.570,-0.840,-0.183,0.482
1619362704988,2021-04-25T16:58:24.988,1.580,-0.840,-0.180,0.488
1619362704993,2021-04-25T16:58:24.993,1.585,-0.838,-0.184,0.486
1619362704998,2021-04-25T16:58:24.998,1.590,-0.843,-0.185,0.483
1619362705003,2021-04-25T16:58:25.003,1.595,-0.839,-0.185,0.484
1619362705008,2021-04-25T16:58:25.008,1.600,-0.833,-0.180,0.487
1619362705013,2021-04-25T16:58:25.013,1.605,-0.835,-0.176,0.485
1619362705018,2021-04-25T16:58:25.018,1.610,-0.835,-0.177,0.485
1619362705023,2021-04-25T16:58:25.023,1.615,-0.835,-0.171,0.481
1619362705028,2021-04-25T16:58:25.028,1.620,-0.835,-0.172,0.483
1619362705033,2021-04-25T16:58:25.033,1.625,-0.840,-0.171,0.481
1619362705043,2021-04-25T16:58:25.043,1.635,-0.841,-0.170,0.480
1619362705048,2021-04-25T16:58:25.048,1.640,-0.842,-0.167,0.486
1619362705053,2021-04-25T16:58:25.053,1.645,-0.839,-0.160,0.479
1619362705058,2021-04-25T16:58:25.058,1.650,-0.844,-0.158,0.480
1619362705063,2021-04-25T16:58:25.063,1.655,-0.838,-0.157,0.478
1619362705068,2021-04-25T16:58:25.068,1.660,-0.837,-0.148,0.475
1619362705073,2021-04-25T16:58:25.073,1.665,-0.833,-0.143,0.474
1619362705078,2021-04-25T16:58:25.078,1.670,-0.833,-0.141,0.478
1619362705083,2021-04-25T16:58:25.083,1.675,-0.840,-0.137,0.480
1619362705088,2021-04-25T16:58:25.088,1.680,-0.847,-0.136,0.479
1619362705093,2021-04-25T16:58:25.093,1.685,-0.850,-0.138,0.484
1619362705098,2021-04-25T16:58:25.098,1.690,-0.854,-0.137,0.479
1619362705103,2021-04-25T16:58:25.103,1.695,-0.855,-0.135,0.476
1619362705108,2021-04-25T16:58:25.108,1.700,-0.854,-0.138,0.485
1619362705118,2021-04-25T16:58:25.118,1.710,-0.850,-0.136,0.489
1619362705123,2021-04-25T16:58:25.123,1.715,-0.850,-0.137,0.483
1619362705128,2021-04-25T16:58:25.128,1.720,-0.852,-0.136,0.487
1619362705133,2021-04-25T16:58:25.133,1.725,-0.852,-0.129,0.484
1619362705138,2021-04-25T16:58:25.138,1.730,-0.852,-0.126,0.489
1619362705143,2021-04-25T16:58:25.143,1.735,-0.856,-0.124,0.488
1619362705153,2021-04-25T16:58:25.153,1.745,-0.863,-0.115,0.497
1619362705158,2021-04-25T16:58:25.158,1.750,-0.864,-0.117,0.490
1619362705163,2021-04-25T16:58:25.163,1.755,-0.862,-0.114,0.487
1619362705168,2021-04-25T16:58:25.168,1.760,-0.861,-0.118,0.489
1619362705173,2021-04-25T16:58:25.173,1.765,-0.865,-0.119,0.496
1619362705178,2021-04-25T16:58:25.178,1.770,-0.861,-0.121,0.504
1619362705183,2021-04-25T16:58:25.183,1.775,-0.862,-0.118,0.506
1619362705188,2021-04-25T16:58:25.188,1.780,-0.861,-0.117,0.506
1619362705198,2021-04-25T16:58:25.198,1.790,-0.868,-0.119,0.517
1619362705203,2021-04-25T16:58:25.203,1.795,-0.871,-0.111,0.518
1619362705208,2021-04-25T16:58:25.208,1.800,-0.871,-0.110,0.525
1619362705213,2021-04-25T16:58:25.213,1.805,-0.870,-0.109,0.522
1619362705218,2021-04-25T16:58:25.218,1.810,-0.874,-0.111,0.531
1619362705223,2021-04-25T16:58:25.223,1.815,-0.881,-0.111,0.537
1619362705228,2021-04-25T16:58:25.228,1.820,-0.911,-0.111,0.546
1619362705233,2021-04-25T16:58:25.233,1.825,-0.957,-0.121,0.563
1619362705238,2021-04-25T16:58:25.238,1.830,-1.023,-0.132,0.585
1619362705243,2021-04-25T16:58:25.243,1.835,-1.100,-0.145,0.589
1619362705248,2021-04-25T16:58:25.248,1.840,-1.178,-0.141,0.568
1619362705253,2021-04-25T16:58:25.253,1.845,-1.204,-0.112,0.538
1619362705258,2021-04-25T16:58:25.258,1.850,-1.129,-0.079,0.540
1619362705263,2021-04-25T16:58:25.263,1.855,-1.002,-0.050,0.564
1619362705268,2021-04-25T16:58:25.268,1.860,-0.919,-0.036,0.579
1619362705273,2021-04-25T16:58:25.273,1.865,-0.925,-0.030,0.589
1619362705283,2021-04-25T16:58:25.283,1.875,-1.076,-0.031,0.612
1619362705288,2021-04-25T16:58:25.288,1.880,-1.090,-0.020,0.600
1619362705298,2021-04-25T16:58:25.298,1.890,-1.131,-0.002,0.565
1619362705303,2021-04-25T16:58:25.303,1.895,-1.116,0.012,0.556
1619362705308,2021-04-25T16:58:25.308,1.900,-1.067,0.037,0.552
1619362705313,2021-04-25T16:58:25.313,1.905,-0.993,0.064,0.551
1619362705323,2021-04-25T16:58:25.323,1.915,-0.874,0.085,0.533
1619362705328,2021-04-25T16:58:25.328,1.920,-0.868,0.083,0.521
1619362705333,2021-04-25T16:58:25.333,1.925,-0.859,0.069,0.506
1619362705338,2021-04-25T16:58:25.338,1.930,-0.847,0.061,0.496
1619362705343,2021-04-25T16:58:25.343,1.935,-0.833,0.053,0.482
1619362705348,2021-04-25T16:58:25.348,1.940,-0.817,0.048,0.462
1619362705358,2021-04-25T16:58:25.358,1.950,-0.789,0.024,0.436
1619362705363,2021-04-25T16:58:25.363,1.955,-0.780,0.018,0.435
1619362705368,2021-04-25T16:58:25.368,1.960,-0.773,0.013,0.428
1619362705373,2021-04-25T16:58:25.373,1.965,-0.774,0.008,0.425
1619362705408,2021-04-25T16:58:25.408,2.000,-0.812,-0.004,0.418
1619362705413,2021-04-25T16:58:25.413,2.005,-0.828,-0.006,0.420
1619362705423,2021-04-25T16:58:25.423,2.015,-0.857,0.006,0.428
1619362705428,2021-04-25T16:58:25.428,2.020,-0.865,0.013,0.429
1619362705433,2021-04-25T16:58:25.433,2.025,-0.881,0.012,0.433
1619362705438,2021-04-25T16:58:25.438,2.030,-0.891,0.015,0.433
1619362705443,2021-04-25T16:58:25.443,2.035,-0.914,0.014,0.441
1619362705448,2021-04-25T16:58:25.448,2.040,-0.925,0.012,0.457
