epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1590567723571,2020-05-27T10:22:03.571,0.000,-0.262,0.043,0.966
1590567723576,2020-05-27T10:22:03.576,0.005,-0.263,0.018,0.991
1590567723581,2020-05-27T10:22:03.581,0.010,-0.261,-0.001,1.004
1590567723586,2020-05-27T10:22:03.586,0.015,-0.268,-0.006,1.028
1590567723591,2020-05-27T10:22:03.591,0.020,-0.273,0.005,1.052
1590567723596,2020-05-27T10:22:03.596,0.025,-0.269,0.023,1.058
1590567723601,2020-05-27T10:22:03.601,0.030,-0.270,0.042,1.040
1590567723606,2020-05-27T10:22:03.606,0.035,-0.274,0.067,1.022
1590567723611,2020-05-27T10:22:03.611,0.040,-0.275,0.097,1.016
1590567723616,2020-05-27T10:22:03.616,0.045,-0.275,0.126,1.015
1590567723621,2020-05-27T10:22:03.621,0.050,-0.272,0.149,1.011
1590567723626,2020-05-27T10:22:03.626,0.055,-0.267,0.180,1.007
1590567723631,2020-05-27T10:22:03.631,0.060,-0.264,0.211,0.993
1590567723636,2020-05-27T10:22:03.636,0.065,-0.242,0.229,0.983
1590567723641,2020-05-27T10:22:03.641,0.070,-0.222,0.233,0.971
1590567723646,2020-05-27T10:22:03.646,0.075,-0.216,0.223,0.958
1590567723651,2020-05-27T10:22:03.651,0.080,-0.210,0.202,0.943
1590567723656,2020-05-27T10:22:03.656,0.085,-0.206,0.168,0.937
1590567723661,2020-05-27T10:22:03.661,0.090,-0.206,0.136,0.956
1590567723666,2020-05-27T10:22:03.666,0.095,-0.199,0.106,0.978
1590567723671,2020-05-27T10:22:03.671,0.100,-0.200,0.082,0.999
1590567723676,2020-05-27T10:22:03.676,0.105,-0.200,0.070,1.011
1590567723681,2020-05-27T10:22:03.681,0.110,-0.201,0.051,1.017
1590567723686,2020-05-27T10:22:03.686,0.115,-0.211,0.040,1.023
1590567723691,2020-05-27T10:22:03.691,0.120,-0.217,0.041,1.047
1590567723696,2020-05-27T10:22:03.696,0.125,-0.215,0.039,1.059
1590567723701,2020-05-27T10:22:03.701,0.130,-0.208,0.040,1.060
1590567723706,2020-05-27T10:22:03.706,0.135,-0.211,0.042,1.060
1590567723711,2020-05-27T10:22:03.711,0.140,-0.213,0.054,1.061
1590567723716,2020-05-27T10:22:03.716,0.145,-0.208,0.073,1.057
1590567723721,2020-05-27T10:22:03.721,0.150,-0.196,0.089,1.041
1590567723726,2020-05-27T10:22:03.726,0.155,-0.191,0.110,1.029
1590567723731,2020-05-27T10:22:03.731,0.160,-0.198,0.133,1.024
1590567723736,2020-05-27T10:22:03.736,0.165,-0.204,0.135,1.018
1590567723741,2020-05-27T10:22:03.741,0.170,-0.210,0.131,1.008
1590567723746,2020-05-27T10:22:03.746,0.175,-0.207,0.129,1.007
1590567723751,2020-05-27T10:22:03.751,0.180,-0.195,0.127,1.009
1590567723756,2020-05-27T10:22:03.756,0.185,-0.185,0.112,1.010
1590567723761,2020-05-27T10:22:03.761,0.190,-0.172,0.086,1.018
1590567723766,2020-05-27T10:22:03.766,0.195,-0.161,0.059,1.041
1590567723771,2020-05-27T10:22:03.771,0.200,-0.144,0.026,1.073
1590567723776,2020-05-27T10:22:03.776,0.205,-0.125,0.007,1.105
1590567723781,2020-05-27T10:22:03.781,0.210,-0.112,0.004,1.128
1590567723786,2020-05-27T10:22:03.786,0.215,-0.117,-0.003,1.139
1590567723791,2020-05-27T10:22:03.791,0.220,-0.123,-0.004,1.160
1590567723796,2020-05-27T10:22:03.796,0.225,-0.130,0.016,1.150
1590567723801,2020-05-27T10:22:03.801,0.230,-0.146,0.043,1.103
1590567723806,2020-05-27T10:22:03.806,0.235,-0.179,0.078,1.032
1590567723811,2020-05-27T10:22:03.811,0.240,-0.218,0.104,0.976
1590567723816,2020-05-27T10:22:03.816,0.245,-0.245,0.117,0.956
1590567723821,2020-05-27T10:22:03.821,0.250,-0.253,0.137,0.954
1590567723826,2020-05-27T10:22:03.826,0.255,-0.257,0.157,0.951
1590567723831,2020-05-27T10:22:03.831,0.260,-0.248,0.173,0.951
1590567723836,2020-05-27T10:22:03.836,0.265,-0.229,0.183,0.969
1590567723841,2020-05-27T10:22:03.841,0.270,-0.218,0.179,0.984
1590567723846,2020-05-27T10:22:03.846,0.275,-0.213,0.168,0.991
1590567723851,2020-05-27T10:22:03.851,0.280,-0.218,0.151,0.990
1590567723856,2020-05-27T10:22:03.856,0.285,-0.239,0.122,0.985
1590567723861,2020-05-27T10:22:03.861,0.290,-0.244,0.098,0.989
1590567723866,2020-05-27T10:22:03.866,0.295,-0.235,0.063,1.014
1590567723871,2020-05-27T10:22:03.871,0.300,-0.228,0.037,1.052
1590567723876,2020-05-27T10:22:03.876,0.305,-0.219,0.024,1.078
1590567723881,2020-05-27T10:22:03.881,0.310,-0.224,-0.010,1.047
1590567723886,2020-05-27T10:22:03.886,0.315,-0.236,-0.033,0.991
1590567723891,2020-05-27T10:22:03.891,0.320,-0.249,-0.028,0.952
1590567723896,2020-05-27T10:22:03.896,0.325,-0.283,-0.011,0.907
1590567723901,2020-05-27T10:22:03.901,0.330,-0.311,0.009,0.876
1590567723906,2020-05-27T10:22:03.906,0.335,-0.332,0.027,0.854
1590567723911,2020-05-27T10:22:03.911,0.340,-0.341,0.037,0.865
1590567723916,2020-05-27T10:22:03.916,0.345,-0.335,0.055,0.891
1590567723921,2020-05-27T10:22:03.921,0.350,-0.321,0.072,0.918
1590567723926,2020-05-27T10:22:03.926,0.355,-0.306,0.088,0.948
1590567723931,2020-05-27T10:22:03.931,0.360,-0.301,0.102,0.968
1590567723936,2020-05-27T10:22:03.936,0.365,-0.316,0.087,0.970
1590567723941,2020-05-27T10:22:03.941,0.370,-0.329,0.056,0.969
1590567723946,2020-05-27T10:22:03.946,0.375,-0.335,0.025,0.969
1590567723951,2020-05-27T10:22:03.951,0.380,-0.332,-0.000,0.966
1590567723956,2020-05-27T10:22:03.956,0.385,-0.341,-0.037,0.965
1590567723961,2020-05-27T10:22:03.961,0.390,-0.342,-0.067,0.957
1590567723966,2020-05-27T10:22:03.966,0.395,-0.343,-0.087,0.948
1590567723971,2020-05-27T10:22:03.971,0.400,-0.341,-0.106,0.938
1590567723976,2020-05-27T10:22:03.976,0.405,-0.339,-0.106,0.941
1590567723981,2020-05-27T10:22:03.981,0.410,-0.331,-0.096,0.948
1590567723986,2020-05-27T10:22:03.986,0.415,-0.312,-0.072,0.958
1590567723991,2020-05-27T10:22:03.991,0.420,-0.298,-0.038,0.964
1590567723996,2020-05-27T10:22:03.996,0.425,-0.290,-0.015,0.973
1590567724001,2020-05-27T10:22:04.001,0.430,-0.292,-0.002,0.964
1590567724006,2020-05-27T10:22:04.006,0.435,-0.291,0.012,0.943
1590567724011,2020-05-27T10:22:04.011,0.440,-0.293,0.032,0.924
1590567724016,2020-05-27T10:22:04.016,0.445,-0.296,0.043,0.903
1590567724021,2020-05-27T10:22:04.021,0.450,-0.295,0.053,0.893
1590567724026,2020-05-27T10:22:04.026,0.455,-0.292,0.055,0.896
1590567724031,2020-05-27T10:22:04.031,0.460,-0.287,0.053,0.919
1590567724036,2020-05-27T10:22:04.036,0.465,-0.280,0.050,0.941
1590567724041,2020-05-27T10:22:04.041,0.470,-0.274,0.043,0.958
1590567724046,2020-05-27T10:22:04.046,0.475,-0.272,0.039,0.968
1590567724051,2020-05-27T10:22:04.051,0.480,-0.273,0.034,0.979
1590567724056,2020-05-27T10:22:04.056,0.485,-0.280,0.030,0.974
1590567724061,2020-05-27T10:22:04.061,0.490,-0.287,0.025,0.970
1590567724066,2020-05-27T10:22:04.066,0.495,-0.290,0.019,0.978
1590567724071,2020-05-27T10:22:04.071,0.500,-0.289,0.019,0.991
1590567724076,2020-05-27T10:22:04.076,0.505,-0.287,0.020,0.999
1590567724081,2020-05-27T10:22:04.081,0.510,-0.275,0.005,1.010
1590567724086,2020-05-27T10:22:04.086,0.515,-0.263,-0.006,1.023
1590567724091,2020-05-27T10:22:04.091,0.520,-0.249,-0.012,1.033
1590567724096,2020-05-27T10:22:04.096,0.525,-0.228,-0.018,1.050
1590567724101,2020-05-27T10:22:04.101,0.530,-0.207,-0.025,1.053
1590567724106,2020-05-27T10:22:04.106,0.535,-0.188,-0.028,1.059
1590567724111,2020-05-27T10:22:04.111,0.540,-0.169,-0.023,1.064
1590567724116,2020-05-27T10:22:04.116,0.545,-0.156,-0.016,1.063
1590567724121,2020-05-27T10:22:04.121,0.550,-0.142,-0.003,1.065
1590567724126,2020-05-27T10:22:04.126,0.555,-0.135,0.007,1.062
1590567724131,2020-05-27T10:22:04.131,0.560,-0.136,0.015,1.059
1590567724136,2020-05-27T10:22:04.136,0.565,-0.143,0.024,1.042
1590567724141,2020-05-27T10:22:04.141,0.570,-0.150,0.037,1.045
1590567724146,2020-05-27T10:22:04.146,0.575,-0.155,0.050,1.047
1590567724151,2020-05-27T10:22:04.151,0.580,-0.152,0.063,1.045
1590567724156,2020-05-27T10:22:04.156,0.585,-0.151,0.069,1.036
1590567724161,2020-05-27T10:22:04.161,0.590,-0.153,0.073,1.019
1590567724166,2020-05-27T10:22:04.166,0.595,-0.159,0.075,0.989
1590567724171,2020-05-27T10:22:04.171,0.600,-0.166,0.069,0.970
1590567724176,2020-05-27T10:22:04.176,0.605,-0.173,0.067,0.957
1590567724181,2020-05-27T10:22:04.181,0.610,-0.181,0.059,0.950
1590567724186,2020-05-27T10:22:04.186,0.615,-0.183,0.049,0.952
1590567724191,2020-05-27T10:22:04.191,0.620,-0.187,0.045,0.970
1590567724196,2020-05-27T10:22:04.196,0.625,-0.189,0.043,0.996
1590567724201,2020-05-27T10:22:04.201,0.630,-0.187,0.041,1.011
1590567724206,2020-05-27T10:22:04.206,0.635,-0.185,0.040,1.024
1590567724211,2020-05-27T10:22:04.211,0.640,-0.181,0.039,1.033
1590567724216,2020-05-27T10:22:04.216,0.645,-0.178,0.037,1.043
1590567724221,2020-05-27T10:22:04.221,0.650,-0.173,0.041,1.049
1590567724226,2020-05-27T10:22:04.226,0.655,-0.163,0.043,1.039
1590567724231,2020-05-27T10:22:04.231,0.660,-0.154,0.046,1.036
1590567724236,2020-05-27T10:22:04.236,0.665,-0.153,0.050,1.026
1590567724241,2020-05-27T10:22:04.241,0.670,-0.148,0.049,1.010
1590567724246,2020-05-27T10:22:04.246,0.675,-0.145,0.049,0.999
1590567724251,2020-05-27T10:22:04.251,0.680,-0.144,0.054,0.995
1590567724256,2020-05-27T10:22:04.256,0.685,-0.142,0.058,0.998
1590567724261,2020-05-27T10:22:04.261,0.690,-0.134,0.055,0.992
1590567724266,2020-05-27T10:22:04.266,0.695,-0.130,0.050,0.993
1590567724271,2020-05-27T10:22:04.271,0.700,-0.125,0.049,0.993
1590567724276,2020-05-27T10:22:04.276,0.705,-0.123,0.045,0.996
1590567724281,2020-05-27T10:22:04.281,0.710,-0.113,0.046,0.997
1590567724286,2020-05-27T10:22:04.286,0.715,-0.102,0.047,1.003
1590567724291,2020-05-27T10:22:04.291,0.720,-0.096,0.041,1.006
1590567724296,2020-05-27T10:22:04.296,0.725,-0.094,0.041,1.017
1590567724301,2020-05-27T10:22:04.301,0.730,-0.095,0.040,1.029
1590567724306,2020-05-27T10:22:04.306,0.735,-0.091,0.047,1.043
1590567724311,2020-05-27T10:22:04.311,0.740,-0.088,0.052,1.055
1590567724316,2020-05-27T10:22:04.316,0.745,-0.083,0.051,1.053
1590567724321,2020-05-27T10:22:04.321,0.750,-0.079,0.043,1.059
1590567724326,2020-05-27T10:22:04.326,0.755,-0.080,0.039,1.052
1590567724331,2020-05-27T10:22:04.331,0.760,-0.081,0.035,1.044
1590567724336,2020-05-27T10:22:04.336,0.765,-0.080,0.029,1.042
1590567724341,2020-05-27T10:22:04.341,0.770,-0.075,0.025,1.039
1590567724346,2020-05-27T10:22:04.346,0.775,-0.074,0.023,1.042
1590567724351,2020-05-27T10:22:04.351,0.780,-0.076,0.023,1.049
1590567724356,2020-05-27T10:22:04.356,0.785,-0.071,0.026,1.061
1590567724361,2020-05-27T10:22:04.361,0.790,-0.063,0.029,1.068
1590567724366,2020-05-27T10:22:04.366,0.795,-0.056,0.029,1.068
1590567724371,2020-05-27T10:22:04.371,0.800,-0.051,0.033,1.068
1590567724376,2020-05-27T10:22:04.376,0.805,-0.042,0.037,1.068
1590567724381,2020-05-27T10:22:04.381,0.810,-0.041,0.041,1.066
1590567724386,2020-05-27T10:22:04.386,0.815,-0.042,0.042,1.060
1590567724391,2020-05-27T10:22:04.391,0.820,-0.045,0.046,1.050
1590567724396,2020-05-27T10:22:04.396,0.825,-0.053,0.047,1.035
1590567724401,2020-05-27T10:22:04.401,0.830,-0.062,0.045,1.027
1590567724406,2020-05-27T10:22:04.406,0.835,-0.064,0.042,1.020
1590567724411,2020-05-27T10:22:04.411,0.840,-0.064,0.039,1.011
1590567724416,2020-05-27T10:22:04.416,0.845,-0.067,0.035,1.011
1590567724421,2020-05-27T10:22:04.421,0.850,-0.064,0.044,1.014
1590567724426,2020-05-27T10:22:04.426,0.855,-0.065,0.053,1.015
1590567724431,2020-05-27T10:22:04.431,0.860,-0.060,0.056,1.012
1590567724436,2020-05-27T10:22:04.436,0.865,-0.050,0.061,1.012
1590567724441,2020-05-27T10:22:04.441,0.870,-0.045,0.050,1.012
1590567724446,2020-05-27T10:22:04.446,0.875,-0.041,0.033,1.007
1590567724451,2020-05-27T10:22:04.451,0.880,-0.045,0.022,1.010
1590567724456,2020-05-27T10:22:04.456,0.885,-0.051,0.015,1.013
1590567724461,2020-05-27T10:22:04.461,0.890,-0.054,0.007,1.021
1590567724466,2020-05-27T10:22:04.466,0.895,-0.057,0.003,1.025
1590567724471,2020-05-27T10:22:04.471,0.900,-0.057,0.002,1.038
1590567724476,2020-05-27T10:22:04.476,0.905,-0.051,0.004,1.045
1590567724481,2020-05-27T10:22:04.481,0.910,-0.052,0.012,1.051
1590567724486,2020-05-27T10:22:04.486,0.915,-0.049,0.026,1.054
1590567724491,2020-05-27T10:22:04.491,0.920,-0.043,0.042,1.057
1590567724496,2020-05-27T10:22:04.496,0.925,-0.042,0.056,1.053
1590567724501,2020-05-27T10:22:04.501,0.930,-0.041,0.066,1.055
1590567724506,2020-05-27T10:22:04.506,0.935,-0.046,0.075,1.051
1590567724511,2020-05-27T10:22:04.511,0.940,-0.046,0.077,1.043
1590567724516,2020-05-27T10:22:04.516,0.945,-0.044,0.068,1.031
1590567724521,2020-05-27T10:22:04.521,0.950,-0.042,0.053,1.020
1590567724526,2020-05-27T10:22:04.526,0.955,-0.046,0.039,1.014
1590567724531,2020-05-27T10:22:04.531,0.960,-0.042,0.025,1.016
1590567724536,2020-05-27T10:22:04.536,0.965,-0.048,0.016,1.017
1590567724541,2020-05-27T10:22:04.541,0.970,-0.050,0.005,1.021
1590567724546,2020-05-27T10:22:04.546,0.975,-0.047,0.002,1.027
1590567724551,2020-05-27T10:22:04.551,0.980,-0.043,0.000,1.035
1590567724556,2020-05-27T10:22:04.556,0.985,-0.039,-0.003,1.043
1590567724561,2020-05-27T10:22:04.561,0.990,-0.035,0.002,1.046
1590567724566,2020-05-27T10:22:04.566,0.995,-0.032,0.006,1.049
1590567724571,2020-05-27T10:22:04.571,1.000,-0.036,0.019,1.050
1590567724576,2020-05-27T10:22:04.576,1.005,-0.039,0.028,1.052
1590567724581,2020-05-27T10:22:04.581,1.010,-0.043,0.047,1.050
1590567724586,2020-05-27T10:22:04.586,1.015,-0.049,0.065,1.038
1590567724591,2020-05-27T10:22:04.591,1.020,-0.049,0.073,1.026
1590567724596,2020-05-27T10:22:04.596,1.025,-0.052,0.072,1.020
1590567724601,2020-05-27T10:22:04.601,1.030,-0.051,0.068,1.009
1590567724606,2020-05-27T10:22:04.606,1.035,-0.048,0.058,1.011
1590567724611,2020-05-27T10:22:04.611,1.040,-0.043,0.046,1.005
1590567724616,2020-05-27T10:22:04.616,1.045,-0.046,0.035,1.004
1590567724621,2020-05-27T10:22:04.621,1.050,-0.048,0.021,1.004
1590567724626,2020-05-27T10:22:04.626,1.055,-0.052,0.013,1.009
1590567724631,2020-05-27T10:22:04.631,1.060,-0.049,0.011,1.013
1590567724636,2020-05-27T10:22:04.636,1.065,-0.044,0.008,1.022
1590567724641,2020-05-27T10:22:04.641,1.070,-0.035,0.006,1.032
1590567724646,2020-05-27T10:22:04.646,1.075,-0.029,0.008,1.034
1590567724651,2020-05-27T10:22:04.651,1.080,-0.035,0.016,1.044
1590567724656,2020-05-27T10:22:04.656,1.085,-0.038,0.024,1.048
1590567724661,2020-05-27T10:22:04.661,1.090,-0.038,0.033,1.036
1590567724666,2020-05-27T10:22:04.666,1.095,-0.038,0.037,1.036
1590567724671,2020-05-27T10:22:04.671,1.100,-0.042,0.041,1.031
1590567724676,2020-05-27T10:22:04.676,1.105,-0.042,0.043,1.025
1590567724681,2020-05-27T10:22:04.681,1.110,-0.042,0.042,1.018
1590567724686,2020-05-27T10:22:04.686,1.115,-0.040,0.037,1.018
1590567724691,2020-05-27T10:22:04.691,1.120,-0.042,0.033,1.014
1590567724696,2020-05-27T10:22:04.696,1.125,-0.042,0.030,1.020
1590567724701,2020-05-27T10:22:04.701,1.130,-0.040,0.029,1.022
1590567724706,2020-05-27T10:22:04.706,1.135,-0.040,0.027,1.027
1590567724711,2020-05-27T10:22:04.711,1.140,-0.037,0.031,1.030
1590567724716,2020-05-27T10:22:04.716,1.145,-0.035,0.033,1.037
1590567724721,2020-05-27T10:22:04.721,1.150,-0.034,0.033,1.032
1590567724726,2020-05-27T10:22:04.726,1.155,-0.037,0.033,1.031
1590567724731,2020-05-27T10:22:04.731,1.160,-0.040,0.036,1.031
1590567724736,2020-05-27T10:22:04.736,1.165,-0.041,0.034,1.030
1590567724741,2020-05-27T10:22:04.741,1.170,-0.042,0.036,1.031
1590567724746,2020-05-27T10:22:04.746,1.175,-0.042,0.038,1.030
1590567724751,2020-05-27T10:22:04.751,1.180,-0.045,0.042,1.031
1590567724756,2020-05-27T10:22:04.756,1.185,-0.042,0.042,1.029
1590567724761,2020-05-27T10:22:04.761,1.190,-0.038,0.035,1.024
1590567724766,2020-05-27T10:22:04.766,1.195,-0.035,0.033,1.027
1590567724771,2020-05-27T10:22:04.771,1.200,-0.032,0.032,1.027
1590567724776,2020-05-27T10:22:04.776,1.205,-0.033,0.031,1.023
1590567724781,2020-05-27T10:22:04.781,1.210,-0.034,0.029,1.018
1590567724786,2020-05-27T10:22:04.786,1.215,-0.037,0.024,1.016
1590567724791,2020-05-27T10:22:04.791,1.220,-0.043,0.018,1.021
1590567724796,2020-05-27T10:22:04.796,1.225,-0.044,0.020,1.020
1590567724801,2020-05-27T10:22:04.801,1.230,-0.048,0.021,1.016
1590567724806,2020-05-27T10:22:04.806,1.235,-0.049,0.026,1.016
1590567724811,2020-05-27T10:22:04.811,1.240,-0.047,0.028,1.017
1590567724816,2020-05-27T10:22:04.816,1.245,-0.045,0.027,1.019
1590567724821,2020-05-27T10:22:04.821,1.250,-0.044,0.025,1.018
1590567724826,2020-05-27T10:22:04.826,1.255,-0.046,0.023,1.021
1590567724831,2020-05-27T10:22:04.831,1.260,-0.047,0.019,1.025
1590567724836,2020-05-27T10:22:04.836,1.265,-0.046,0.016,1.027
1590567724841,2020-05-27T10:22:04.841,1.270,-0.042,0.013,1.024
1590567724846,2020-05-27T10:22:04.846,1.275,-0.042,0.008,1.025
1590567724851,2020-05-27T10:22:04.851,1.280,-0.040,0.011,1.024
1590567724856,2020-05-27T10:22:04.856,1.285,-0.038,0.016,1.028
1590567724861,2020-05-27T10:22:04.861,1.290,-0.034,0.021,1.033
1590567724866,2020-05-27T10:22:04.866,1.295,-0.033,0.026,1.032
1590567724871,2020-05-27T10:22:04.871,1.300,-0.028,0.024,1.032
1590567724876,2020-05-27T10:22:04.876,1.305,-0.030,0.025,1.032
1590567724881,2020-05-27T10:22:04.881,1.310,-0.025,0.022,1.030
1590567724886,2020-05-27T10:22:04.886,1.315,-0.019,0.023,1.032
1590567724891,2020-05-27T10:22:04.891,1.320,-0.021,0.021,1.034
1590567724896,2020-05-27T10:22:04.896,1.325,-0.020,0.014,1.037
1590567724901,2020-05-27T10:22:04.901,1.330,-0.016,0.008,1.033
1590567724906,2020-05-27T10:22:04.906,1.335,-0.021,0.011,1.035
1590567724911,2020-05-27T10:22:04.911,1.340,-0.021,0.020,1.032
1590567724916,2020-05-27T10:22:04.916,1.345,-0.020,0.028,1.030
1590567724921,2020-05-27T10:22:04.921,1.350,-0.017,0.030,1.027
1590567724926,2020-05-27T10:22:04.926,1.355,-0.019,0.032,1.020
1590567724931,2020-05-27T10:22:04.931,1.360,-0.023,0.033,1.020
1590567724936,2020-05-27T10:22:04.936,1.365,-0.022,0.034,1.025
1590567724941,2020-05-27T10:22:04.941,1.370,-0.026,0.035,1.029
1590567724946,2020-05-27T10:22:04.946,1.375,-0.028,0.036,1.032
1590567724951,2020-05-27T10:22:04.951,1.380,-0.024,0.026,1.037
1590567724956,2020-05-27T10:22:04.956,1.385,-0.021,0.022,1.036
1590567724961,2020-05-27T10:22:04.961,1.390,-0.020,0.021,1.034
1590567724966,2020-05-27T10:22:04.966,1.395,-0.016,0.020,1.025
1590567724971,2020-05-27T10:22:04.971,1.400,-0.020,0.020,1.024
1590567724976,2020-05-27T10:22:04.976,1.405,-0.024,0.022,1.023
1590567724981,2020-05-27T10:22:04.981,1.410,-0.026,0.023,1.016
1590567724986,2020-05-27T10:22:04.986,1.415,-0.025,0.023,1.013
1590567724991,2020-05-27T10:22:04.991,1.420,-0.024,0.026,1.015
1590567724996,2020-05-27T10:22:04.996,1.425,-0.023,0.034,1.017
1590567725001,2020-05-27T10:22:05.001,1.430,-0.019,0.035,1.019
1590567725006,2020-05-27T10:22:05.006,1.435,-0.020,0.039,1.026
1590567725011,2020-05-27T10:22:05.011,1.440,-0.016,0.034,1.027
1590567725016,2020-05-27T10:22:05.016,1.445,-0.013,0.031,1.021
1590567725021,2020-05-27T10:22:05.021,1.450,-0.013,0.019,1.022
1590567725026,2020-05-27T10:22:05.026,1.455,-0.016,0.010,1.024
1590567725031,2020-05-27T10:22:05.031,1.460,-0.015,0.003,1.021
1590567725036,2020-05-27T10:22:05.036,1.465,-0.016,-0.001,1.024
1590567725041,2020-05-27T10:22:05.041,1.470,-0.020,-0.004,1.029
1590567725046,2020-05-27T10:22:05.046,1.475,-0.017,-0.010,1.031
1590567725051,2020-05-27T10:22:05.051,1.480,-0.014,-0.007,1.032
1590567725056,2020-05-27T10:22:05.056,1.485,-0.017,-0.002,1.031
1590567725061,2020-05-27T10:22:05.061,1.490,-0.014,0.002,1.036
1590567725066,2020-05-27T10:22:05.066,1.495,-0.006,0.005,1.039
1590567725071,2020-05-27T10:22:05.071,1.500,-0.005,0.009,1.037
1590567725076,2020-05-27T10:22:05.076,1.505,-0.006,0.011,1.036
1590567725081,2020-05-27T10:22:05.081,1.510,-0.011,0.013,1.044
1590567725086,2020-05-27T10:22:05.086,1.515,-0.013,0.017,1.043
1590567725091,2020-05-27T10:22:05.091,1.520,-0.009,0.019,1.039
1590567725096,2020-05-27T10:22:05.096,1.525,-0.004,0.019,1.036
1590567725101,2020-05-27T10:22:05.101,1.530,-0.006,0.013,1.031
1590567725106,2020-05-27T10:22:05.106,1.535,-0.003,0.008,1.030
1590567725111,2020-05-27T10:22:05.111,1.540,-0.005,0.004,1.029
1590567725116,2020-05-27T10:22:05.116,1.545,-0.009,0.004,1.028
1590567725121,2020-05-27T10:22:05.121,1.550,-0.012,0.009,1.030
1590567725126,2020-05-27T10:22:05.126,1.555,-0.009,0.013,1.030
1590567725131,2020-05-27T10:22:05.131,1.560,-0.006,0.017,1.032
1590567725136,2020-05-27T10:22:05.136,1.565,-0.000,0.018,1.033
1590567725141,2020-05-27T10:22:05.141,1.570,0.003,0.023,1.033
1590567725146,2020-05-27T10:22:05.146,1.575,0.003,0.023,1.026
1590567725151,2020-05-27T10:22:05.151,1.580,0.003,0.024,1.029
1590567725156,2020-05-27T10:22:05.156,1.585,0.003,0.024,1.031
1590567725161,2020-05-27T10:22:05.161,1.590,-0.002,0.027,1.030
1590567725166,2020-05-27T10:22:05.166,1.595,-0.007,0.027,1.031
1590567725171,2020-05-27T10:22:05.171,1.600,-0.008,0.025,1.026
1590567725176,2020-05-27T10:22:05.176,1.605,-0.008,0.024,1.027
1590567725181,2020-05-27T10:22:05.181,1.610,-0.011,0.019,1.026
1590567725186,2020-05-27T10:22:05.186,1.615,-0.007,0.015,1.023
1590567725191,2020-05-27T10:22:05.191,1.620,-0.005,0.016,1.021
1590567725196,2020-05-27T10:22:05.196,1.625,-0.005,0.014,1.021
1590567725201,2020-05-27T10:22:05.201,1.630,-0.006,0.015,1.023
1590567725206,2020-05-27T10:22:05.206,1.635,-0.001,0.019,1.019
1590567725211,2020-05-27T10:22:05.211,1.640,0.003,0.016,1.018
1590567725216,2020-05-27T10:22:05.216,1.645,0.004,0.015,1.022
1590567725221,2020-05-27T10:22:05.221,1.650,0.004,0.016,1.023
1590567725226,2020-05-27T10:22:05.226,1.655,0.007,0.017,1.028
1590567725231,2020-05-27T10:22:05.231,1.660,0.004,0.018,1.025
1590567725236,2020-05-27T10:22:05.236,1.665,-0.002,0.022,1.030
1590567725241,2020-05-27T10:22:05.241,1.670,-0.006,0.031,1.029
1590567725246,2020-05-27T10:22:05.246,1.675,-0.007,0.037,1.033
1590567725261,2020-05-27T10:22:05.261,1.690,-0.004,0.031,1.025
1590567725266,2020-05-27T10:22:05.266,1.695,-0.004,0.032,1.023
1590567725271,2020-05-27T10:22:05.271,1.700,-0.002,0.031,1.024
1590567725276,2020-05-27T10:22:05.276,1.705,0.001,0.026,1.024
1590567725281,2020-05-27T10:22:05.281,1.710,0.003,0.024,1.023
1590567725286,2020-05-27T10:22:05.286,1.715,0.001,0.020,1.028
1590567725291,2020-05-27T10:22:05.291,1.720,0.002,0.016,1.031
1590567725296,2020-05-27T10:22:05.296,1.725,0.007,0.011,1.033
1590567725321,2020-05-27T10:22:05.321,1.750,0.004,0.020,1.031
1590567725326,2020-05-27T10:22:05.326,1.755,0.006,0.026,1.031
1590567725331,2020-05-27T10:22:05.331,1.760,0.005,0.023,1.023
1590567725336,2020-05-27T10:22:05.336,1.765,0.002,0.014,1.019
1590567725341,2020-05-27T10:22:05.341,1.770,0.001,0.009,1.019
1590567725346,2020-05-27T10:22:05.346,1.775,0.004,0.010,1.018
1590567725351,2020-05-27T10:22:05.351,1.780,0.004,0.009,1.022
1590567725356,2020-05-27T10:22:05.356,1.785,0.006,0.003,1.021
1590567725361,2020-05-27T10:22:05.361,1.790,0.007,0.005,1.025
1590567725366,2020-05-27T10:22:05.366,1.795,0.007,0.004,1.023
1590567725371,2020-05-27T10:22:05.371,1.800,0.005,0.006,1.026
1590567725376,2020-05-27T10:22:05.376,1.805,0.006,0.007,1.025
1590567725381,2020-05-27T10:22:05.381,1.810,0.001,0.010,1.029
1590567725386,2020-05-27T10:22:05.386,1.815,-0.000,0.011,1.026
1590567725391,2020-05-27T10:22:05.391,1.820,0.000,0.011,1.023
1590567725396,2020-05-27T10:22:05.396,1.825,0.004,0.012,1.027
1590567725401,2020-05-27T10:22:05.401,1.830,0.006,0.013,1.028
1590567725406,2020-05-27T10:22:05.406,1.835,0.005,0.019,1.033
1590567725411,2020-05-27T10:22:05.411,1.840,0.004,0.030,1.042
1590567725416,2020-05-27T10:22:05.416,1.845,0.007,0.037,1.041
1590567725421,2020-05-27T10:22:05.421,1.850,0.008,0.037,1.040
1590567725426,2020-05-27T10:22:05.426,1.855,0.011,0.034,1.040
1590567725431,2020-05-27T10:22:05.431,1.860,0.014,0.029,1.034
